tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_1009684.anseriformes.south_korea.16.2020-12-30	H5N8	2020-12-30	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-30	profile001	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985203.anseriformes.south_korea.16.2020-12-23	H5N8	2020-12-23	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-23	profile001	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009704.anseriformes.south_korea.16.2020-12-01	H5N8	2020-12-01	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-01	profile001	anseriformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_1009700.anseriformes.south_korea.16.2020-11-26	H5N8	2020-11-26	2020.9	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-11-26	profile001	anseriformes	127.181023197189	37.5315346337798
H5N8.NA.EPI_ISL_15613490.anseriformes.japan.NA.2021-01-24	H5N8	2021-01-24	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2021-01-24	profileNA	anseriformes	131.298614512671	32.1919114758892
H5N8.NA.EPI_ISL_17086354.anseriformes.japan.NA.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	NA	2021-01-29	profileNA	anseriformes	134.242093496813	33.9191788356518
H5N8.NA.EPI_ISL_17086343.anseriformes.japan.NA.2020-12-03	H5N8	2020-12-03	2020.92	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	NA	2020-12-03	profileNA	anseriformes	135.506030353599	33.9113994398813
H9N2.NA.EPI_ISL_6784992.anseriformes.south_korea.NA.2020-10-12	H9N2	2020-10-12	2020.78	2020-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-10-12	profile001	anseriformes	127.784630688405	36.341057964317
H11N9.NA.EPI_ISL_1184540.anseriformes.russia.NA.2020-10-24	H11N9	2020-10-24	2020.81	2020-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2020-10-24	profileNA	anseriformes	134.68956869269	45.1678631698995
H5N8.NA.EPI_ISL_17086344.falconiformes.japan.NA.2020-12-04	H5N8	2020-12-04	2020.92	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	NA	2020-12-04	profileNA	falconiformes	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_1273410.galliformes.japan.16.2020-11-24	H5N8	2020-11-24	2020.9	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	Asia / Japan / Fukuoka / NA / NA	2020-11-24	profile001	galliformes	130.666678342289	33.5256575241002
H5N8.2344b.EPI_ISL_710436.galliformes.japan.16.2020-12-06	H5N8	2020-12-06	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hiroshima	jp.hs	34.6052446200593	132.788104542609	Asia / Japan / Hiroshima / NA / NA	2020-12-06	profile001	galliformes	132.788104542609	34.6052446200593
H5N8.2344b.EPI_ISL_732932.galliformes.japan.16.2020-12-15	H5N8	2020-12-15	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kochi	jp.kc	33.4223902999559	133.365333188149	Asia / Japan / Kochi / NA / NA	2020-12-15	profile001	galliformes	133.365333188149	33.4223902999559
H5N8.2344b.EPI_ISL_738049.galliformes.japan.16.2020-12-15	H5N8	2020-12-15	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	Asia / Japan / Kagawa / NA / NA	2020-12-15	profile001	galliformes	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_854608.galliformes.japan.16.2021-01-12	H5N8	2021-01-12	2021.03	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-01-12	profile001	galliformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_854610.galliformes.japan.16.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2020-12-29	profile001	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710453.galliformes.japan.16.2020-12-05	H5N8	2020-12-05	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	nara	jp.nr	34.3169016713112	135.871480614117	Asia / Japan / Nara / NA / NA	2020-12-05	profile001	galliformes	135.871480614117	34.3169016713112
H5N8.2344b.EPI_ISL_718113.galliformes.japan.16.2020-12-09	H5N8	2020-12-09	2020.94	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	oita	jp.ot	33.2003954700371	131.433742894646	Asia / Japan / Oita / NA / NA	2020-12-09	profile001	galliformes	131.433742894646	33.2003954700371
H5N8.2344b.EPI_ISL_718118.galliformes.japan.16.2020-12-10	H5N8	2020-12-10	2020.94	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	Asia / Japan / Okayama / NA / NA	2020-12-10	profile001	galliformes	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_732945.galliformes.japan.16.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shiga	jp.sh	35.2154079352044	136.13796072496	Asia / Japan / Shiga / NA / NA	2020-12-12	profile001	galliformes	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_978907.galliformes.japan.16.2021-01-22	H5N8	2021-01-22	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / NA / NA	2021-01-22	profile001	galliformes	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_985192.galliformes.south_korea.16.2020-12-14	H5N8	2020-12-14	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-14	profile001	galliformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_1009681.galliformes.south_korea.16.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-29	profile001	galliformes	126.847825775926	36.5298116066164
H5N8.NA.EPI_ISL_17086334.galliformes.japan.NA.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kochi	jp.kc	33.4223902999559	133.365333188149	NA	2020-12-12	profile001	galliformes	133.365333188149	33.4223902999559
H5N8.NA.EPI_ISL_17086339.galliformes.japan.NA.2021-01-23	H5N8	2021-01-23	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	NA	2021-01-23	profileNA	galliformes	137.269020761504	36.6374969915777
H5N8.NA.EPI_ISL_17086227.environment.japan.NA.2020-11-25	H5N8	2020-11-25	2020.9	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	NA	2020-11-25	profileNA	environment	130.666678342289	33.5256575241002
H5N8.NA.EPI_ISL_17086231.environment.japan.NA.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hiroshima	jp.hs	34.6052446200593	132.788104542609	NA	2020-12-07	profileNA	environment	132.788104542609	34.6052446200593
H5N8.NA.EPI_ISL_17086337.environment.japan.NA.2021-01-13	H5N8	2021-01-13	2021.03	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2021-01-13	profileNA	environment	130.419711465505	30.9949222722596
H5N8.NA.EPI_ISL_17086348.environment.japan.NA.2020-12-19	H5N8	2020-12-19	2020.96	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-12-19	profileNA	environment	131.298614512671	32.1919114758892
H5N8.NA.EPI_ISL_17086230.environment.japan.NA.2020-12-06	H5N8	2020-12-06	2020.93	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	nara	jp.nr	34.3169016713112	135.871480614117	NA	2020-12-06	profileNA	environment	135.871480614117	34.3169016713112
H5N8.NA.EPI_ISL_17086333.environment.japan.NA.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	shiga	jp.sh	35.2154079352044	136.13796072496	NA	2020-12-12	profileNA	environment	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_17805822.na.japan.16.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2021-02-01	profile001	na	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_1009697.na.south_korea.16.2020-11-23	H5N8	2020-11-23	2020.89	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-11-23	profile001	na	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_4061714.accipitriformes.japan.10.2021-02-03	H5N8	2021-02-03	2021.09	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-02-03	profile001	accipitriformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_1273441.accipitriformes.japan.10.2021-03-03	H5N8	2021-03-03	2021.17	2021-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-03-03	profile001	accipitriformes	139.818920628006	36.6894768729176
H5N8.NA.EPI_ISL_17086221.accipitriformes.japan.NA.2020-12-20	H5N8	2020-12-20	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	nara	jp.nr	34.3169016713112	135.871480614117	NA	2020-12-20	profile001	accipitriformes	135.871480614117	34.3169016713112
H5N8.2344b.EPI_ISL_985233.anseriformes.japan.10.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Niigata / NA / NA	2021-02-08	profile001	anseriformes	138.914818034069	37.5201743528051
H5N8.NA.EPI_ISL_17086222.anseriformes.japan.NA.2020-11-30	H5N8	2020-11-30	2020.91	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-11-30	profile001	anseriformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_1041178.falconiformes.japan.10.2021-02-15	H5N8	2021-02-15	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-02-15	profile001	falconiformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_16718464.gruiformes.japan.10.2021-02-05	H5N8	2021-02-05	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2021-02-05	profile001	gruiformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_738058.galliformes.japan.10.2020-12-18	H5N8	2020-12-18	2020.96	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	Asia / Japan / Tokushima / NA / NA	2020-12-18	profile001	galliformes	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041176.strigiformes.japan.10.2021-02-16	H5N8	2021-02-16	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	Asia / Japan / Tochigi / NA / NA	2021-02-16	profile001	strigiformes	139.818920628006	36.6894768729176
H5N8.2344b.EPI_ISL_16405678.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2020-12-21	profile001	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805814.environment.japan.10.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2020-12-21	profile001	environment	137.574137168765	37.3996665395305
H5N8.NA.EPI_ISL_17086342.environment.japan.NA.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2020-11-16	profile001	environment	138.914818034069	37.5201743528051
H5N8.NA.EPI_ISL_17086335.environment.japan.NA.2020-12-19	H5N8	2020-12-19	2020.96	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	NA	2020-12-19	profile001	environment	134.242093496813	33.9191788356518
H5N8.NA.EPI_ISL_4030493.environment.japan.NA.2020-12-09	H5N8	2020-12-09	2020.94	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2020-12-09	profileNA	environment	133.863177571414	35.3595547900768
H5N8.2344b.EPI_ISL_17805882.na.japan.10.2021-02-03	H5N8	2021-02-03	2021.09	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2021-02-03	profile001	na	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_718123.galliformes.japan.16.2020-12-09	H5N8	2020-12-09	2020.94	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	Asia / Japan / Wakayama / NA / NA	2020-12-09	profile001	galliformes	135.506030353599	33.9113994398813
H5N8.NA.EPI_ISL_17086303.environment.japan.NA.2020-12-10	H5N8	2020-12-10	2020.94	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	wakayama	jp.wk	33.9113994398813	135.506030353599	NA	2020-12-10	profileNA	environment	135.506030353599	33.9113994398813
H5N8.2344b.EPI_ISL_732939.galliformes.japan.16.2020-12-13	H5N8	2020-12-13	2020.95	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2020-12-13	profile001	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_1041133.galliformes.japan.1.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	Asia / Japan / Tokushima / NA / NA	2021-02-08	profile002	galliformes	134.242093496813	33.9191788356518
H5N8.NA.EPI_ISL_17086341.environment.japan.NA.2021-02-09	H5N8	2021-02-09	2021.11	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	NA	2021-02-09	profile002	environment	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041173.accipitriformes.japan.16.2021-02-10	H5N8	2021-02-10	2021.11	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / NA / NA	2021-02-10	profile001	accipitriformes	137.269020761504	36.6374969915777
H5N8.2344b.EPI_ISL_985189.anseriformes.south_korea.16.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-11	profile001	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1114725.anseriformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-01-16	profile002	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805905.anseriformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2021-01-16	profile002	anseriformes	137.574137168765	37.3996665395305
H5N8.NA.EPI_ISL_17086346.anseriformes.japan.NA.2021-01-24	H5N8	2021-01-24	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2021-01-24	profile002	anseriformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_16718465.gruiformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2021-01-16	profile002	gruiformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_1184509.galliformes.japan.16.2021-02-24	H5N8	2021-02-24	2021.15	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2021-02-24	profile001	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_1937891.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan Province / NA / NA	2020-11-10	profile002	anseriformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_1822593.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile002	anseriformes	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_5260456.anseriformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile002	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_683751.anseriformes.italy.1.2020-11-21	H5N8	2020-11-21	2020.89	2020-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	veneto	na	45.6595758067318	11.8428083995249	Europe / Italy / Veneto / Province of Venice / Jesolo	2020-11-21	profile002	anseriformes	11.8428083995249	45.6595758067318
H5N8.2344b.EPI_ISL_1665263.anseriformes.slovenia.1.2020-11-17	H5N8	2020-11-17	2020.88	2020-11-01	southern europe	slovenia	svn	46.124137393352	14.813678667363	NA	NA	NA	NA	Europe / Slovenia / NA / NA / NA	2020-11-17	profile002	anseriformes	14.813678667363	46.124137393352
H5N8.2344b.EPI_ISL_5865695.anseriformes.united_states.1.2020-09-29	H5N8	2020-09-29	2020.74	2020-09-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-09-29	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N3.2344b.EPI_ISL_5863749.anseriformes.united_states.289.2020-10-20	H5N3	2020-10-20	2020.8	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-20	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N8.2344b.EPI_ISL_6829497.gruiformes.japan.1.2021-11-19	H5N8	2021-11-19	2021.88	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-19	profile002	gruiformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_6829536.galliformes.japan.1.2021-11-14	H5N8	2021-11-14	2021.87	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-14	profile002	galliformes	130.419711465505	30.9949222722596
