tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H6N1.NA.EPI_ISL_278512.anseriformes.china.NA.2016-11-28	H6N1	2016-11-28	2016.91	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2016-11-28	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N6.NA.EPI_ISL_707453.anseriformes.china.NA.2016-11-18	H5N6	2016-11-18	2016.88	2016-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2016-11-18	profileNA	anseriformes	113.398153372919	23.33624359406
H5N6.NA.EPI_ISL_707648.anseriformes.china.NA.2017-10-26	H5N6	2017-10-26	2017.82	2017-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	fujian	cn.fj	26.075276028757	117.983759853528	NA	2017-10-26	profileNA	anseriformes	117.983759853528	26.075276028757
H5N6.NA.EPI_ISL_18231265.anseriformes.laos.NA.2022-01-18	H5N6	2022-01-18	2022.05	2022-01-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-01-18	profileNA	anseriformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_18231285.anseriformes.laos.NA.2022-07-13	H5N6	2022-07-13	2022.53	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-13	profileNA	anseriformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_18231287.galliformes.laos.NA.2022-07-13	H5N6	2022-07-13	2022.53	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-13	profileNA	galliformes	103.803936160825	18.4826189425148
H5N6.NA.EPI_ISL_18231288.environment.laos.NA.2022-07-26	H5N6	2022-07-26	2022.56	2022-07-01	south-eastern asia	laos	lao	18.4826189425148	103.803936160825	NA	NA	NA	NA	NA	2022-07-26	profileNA	environment	103.803936160825	18.4826189425148
H7N4.NA.EPI_ISL_445052.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-04-26	profileNA	charadriiformes	122.600275282862	41.2987124958383
H7N4.NA.EPI_ISL_445093.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-04-26	profileNA	charadriiformes	122.600275282862	41.2987124958383
H5N1.NA.EPI_ISL_18241795.anseriformes.vietnam.NA.2023-06-05	H5N1	2023-06-05	2023.42	2023-06-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2023-06-05	profileNA	anseriformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18241796.galliformes.vietnam.NA.2023-09-05	H5N1	2023-09-05	2023.68	2023-09-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2023-09-05	profileNA	galliformes	106.354375350692	16.5422416723933
H5N1.NA.EPI_ISL_18102701.carnivora.south_korea.NA.2023-07-04	H5N1	2023-07-04	2023.5	2023-07-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2023-07-04	profileNA	carnivora	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_206812.galliformes.china.NA.2010-03-03	H4N6	2010-03-03	2010.17	2010-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2010-03-03	profileNA	galliformes	111.713471439142	27.5978523947888
H6N5.NA.EPI_ISL_89350.na.south_korea.NA.2009-11-01	H6N5	2009-11-01	2009.83	2009-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2009-11-01	profileNA	na	127.784630688405	36.341057964317
H6N1.NA.EPI_ISL_378629.anseriformes.china.NA.2013-12-01	H6N1	2013-12-01	2013.92	2013-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	NA	2013-12-01	profileNA	anseriformes	120.086382279697	29.1745873279179
H10N8.NA.EPI_ISL_149883.anseriformes.mongolia.NA.2009-09-15	H10N8	2009-09-15	2009.7	2009-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2009-09-15	profileNA	anseriformes	103.138307461425	46.9660284560213
H7N7.NA.EPI_ISL_146398.anseriformes.china.NA.2010-01-01	H7N7	2010-01-01	2010	2010-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	NA	2010-01-01	profileNA	anseriformes	115.709570895796	27.6016362656629
H5N8.2344b.EPI_ISL_525442.galliformes.poland.10.2020-01-09	H5N8	2020-01-09	2020.02	2020-01-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	Europe / Poland / NA / NA / NA	2020-01-09	profile006	galliformes	19.4236724631525	52.1141994014432
H5N8.NA.EPI_ISL_503360.galliformes.slovakia.NA.2020-01-03	H5N8	2020-01-03	2020.01	2020-01-01	eastern europe	slovakia	svk	48.7152910172137	19.4731651408513	NA	NA	NA	NA	NA	2020-01-03	profileNA	galliformes	19.4731651408513	48.7152910172137
H5N8.2344b.EPI_ISL_525455.anseriformes.poland.10.2020-02-24	H5N8	2020-02-24	2020.15	2020-02-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	Europe / Poland / NA / NA / NA	2020-02-24	profile006	anseriformes	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525440.galliformes.poland.10.2020-01-02	H5N8	2020-01-02	2020	2020-01-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	lubelskie	na	51.2170859712694	22.9017240742201	Europe / Poland / Lublin Voivodeship / NA / NA	2020-01-02	profile006	galliformes	22.9017240742201	51.2170859712694
H4N6.NA.EPI_ISL_299154.anseriformes.japan.NA.2010-01-01	H4N6	2010-01-01	2010	2010-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	ibaraki	jp.ib	36.3027610877484	140.318971903473	NA	2010-01-01	profileNA	anseriformes	140.318971903473	36.3027610877484
H9N2.NA.EPI_ISL_217482.anseriformes.china.NA.2015-12-29	H9N2	2015-12-29	2015.99	2015-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2015-12-29	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N6.NA.EPI_ISL_18058054.anseriformes.china.NA.2021-03-12	H5N6	2021-03-12	2021.19	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	NA	2021-03-12	profile003	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1114755.galliformes.russia.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	rostov	ru.ro	47.725861660493	41.3470662241277	Europe / Russia / Rostov Oblast / Rostov-on-Don / NA	2021-01-29	profile003	galliformes	41.3470662241277	47.725861660493
H5N1.NA.EPI_ISL_18373234.anseriformes.south_korea.NA.2022-01-27	H5N1	2022-01-27	2022.07	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-27	profileNA	anseriformes	127.784630688405	36.341057964317
H11N9.NA.EPI_ISL_6795222.anseriformes.south_korea.NA.2020-02-03	H11N9	2020-02-03	2020.09	2020-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2020-02-03	profileNA	anseriformes	127.784630688405	36.341057964317
H10N9.NA.EPI_ISL_13985217.charadriiformes.china.NA.2020-09-27	H10N9	2020-09-27	2020.74	2020-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2020-09-27	profileNA	charadriiformes	122.600275282862	41.2987124958383
H3N8.NA.EPI_ISL_503358.anseriformes.mongolia.NA.2019-09-20	H3N8	2019-09-20	2019.72	2019-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2019-09-20	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N1.2344b.EPI_ISL_14065167.accipitriformes.japan.2.2022-02-10	H5N1	2022-02-10	2022.11	2022-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Rausu / NA	2022-02-10	profile002	accipitriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_16698546.accipitriformes.japan.2.2022-10-21	H5N1	2022-10-21	2022.8	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	Asia / Japan / Hokkaido / Seirou / NA	2022-10-21	profile002	accipitriformes	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_5260452.anseriformes.china.1.2021-01-20	H5N8	2021-01-20	2021.05	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-01-20	profile003	anseriformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_5260426.anseriformes.china.1.2021-05-10	H5N8	2021-05-10	2021.35	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-05-10	profile003	anseriformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_5260445.anseriformes.china.1.2021-04-27	H5N8	2021-04-27	2021.32	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei / NA / NA	2021-04-27	profile003	anseriformes	116.100714730353	39.5182972347816
H5N8.2344b.EPI_ISL_5260447.anseriformes.china.1.2021-04-22	H5N8	2021-04-22	2021.3	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan / NA / NA	2021-04-22	profile003	anseriformes	113.614527263456	33.8761853651454
H5N8.2344b.EPI_ISL_7380253.anseriformes.china.1.2021-02	H5N8	NA	NA	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu Provice / NA / NA	2021-02	profile003	anseriformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_5260444.anseriformes.china.1.2021-03-09	H5N8	2021-03-09	2021.18	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-03-09	profile003	anseriformes	115.709570895796	27.6016362656629
H5N8.2344b.EPI_ISL_5260451.anseriformes.china.1.2021-04-13	H5N8	2021-04-13	2021.28	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning / NA / NA	2021-04-13	profile003	anseriformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_7379464.anseriformes.china.1.2021-01	H5N8	NA	NA	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-01	profile003	anseriformes	102.711402322843	30.6066264180489
H5N8.2344b.EPI_ISL_7381397.anseriformes.china.1.2021-05	H5N8	NA	NA	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong Province / NA / NA	2021-05	profile003	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1822599.anseriformes.china.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	Asia / China / Shanxi Province / NA / NA	2020-11-10	profile003	anseriformes	112.274268590565	37.5496375119255
H5N8.2344b.EPI_ISL_17088884.anseriformes.china.1.2021-01-29	H5N8	2021-01-29	2021.08	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	zhejiang	cn.zj	29.1745873279179	120.086382279697	Asia / China / Zhejiang Province / NA / NA	2021-01-29	profile003	anseriformes	120.086382279697	29.1745873279179
H5N8.2344b.EPI_ISL_614401.anseriformes.kazakhstan.1.2020-09-23	H5N8	2020-09-23	2020.73	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / NA / NA	2020-09-23	profile003	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_5865550.anseriformes.united_states.1.2020-10-02	H5N8	2020-10-02	2020.75	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-02	profile003	anseriformes	-83.4405725551842	32.6403385373358
H5N1.2344b.EPI_ISL_12572664.anseriformes.china.2.2021-11-25	H5N1	2021-11-25	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei / NA / NA	2021-11-25	profile002	anseriformes	116.100714730353	39.5182972347816
H5N1.2344b.EPI_ISL_china_20230820.anseriformes.china.2.2021-11-16	H5N1	2021-11-16	2021.87	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-16	profile002	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15576616.anseriformes.japan.2.2022-10-04	H5N1	2022-10-04	2022.76	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / Kurihara city / NA	2022-10-04	profile002	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_2820261.anseriformes.china.10.2020-10-15	H5N8	2020-10-15	2020.79	2020-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia Hui Autonomous Region / NA / NA	2020-10-15	profile006	anseriformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_697771.anseriformes.japan.10.2020-10-24	H5N8	2020-10-24	2020.81	2020-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2020-10-24	profile006	anseriformes	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_4071019.anseriformes.japan.10.2020-11-05	H5N8	2020-11-05	2020.84	2020-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2020-11-05	profile006	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_4061712.anseriformes.japan.10.2021-02-17	H5N8	2021-02-17	2021.13	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyagi	jp.mg	38.446036231103	140.92583944453	Asia / Japan / Miyagi / NA / NA	2021-02-17	profile006	anseriformes	140.92583944453	38.446036231103
H5N8.2344b.EPI_ISL_985186.anseriformes.south_korea.10.2020-12-09	H5N8	2020-12-09	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-09	profile006	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009705.anseriformes.south_korea.10.2020-12-01	H5N8	2020-12-01	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-01	profile006	anseriformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_1009696.anseriformes.south_korea.10.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-11-10	profile006	anseriformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_5260457.anseriformes.china.16.2021-01-23	H5N8	2021-01-23	2021.06	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-01-23	profile001	anseriformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_1009684.anseriformes.south_korea.16.2020-12-30	H5N8	2020-12-30	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-30	profile009	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985189.anseriformes.south_korea.16.2020-12-11	H5N8	2020-12-11	2020.94	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-11	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_13243698.anseriformes.bangladesh.19.2021-12-22	H5N1	2021-12-22	2021.97	2021-12-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	Asia / Bangladesh / NA / NA / NA	2021-12-22	profile002	anseriformes	90.2865403636969	23.8299093538119
H5N1.2344b.EPI_ISL_12572662.anseriformes.china.19.2022-01-05	H5N1	2022-01-05	2022.01	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-05	profile001	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_china_2023083.anseriformes.china.19.2021-11-04	H5N1	2021-11-04	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-04	profile001	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15647834.anseriformes.south_korea.19.2022-10-17	H5N1	2022-10-17	2022.79	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-17	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_17606863.anseriformes.south_korea.19.2022-03-02	H5N1	2022-03-02	2022.16	2022-03-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2022-03-02	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606861.anseriformes.south_korea.19.2022-02-18	H5N1	2022-02-18	2022.13	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-18	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_china_20230847.anseriformes.china.22.2021-12-02	H5N1	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	Asia / China / Henan / NA / NA	2021-12-02	profile002	anseriformes	113.614527263456	33.8761853651454
H5N1.2344b.EPI_ISL_12572659.anseriformes.china.22.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile002	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_15732766.anseriformes.japan.22.2022-10-23	H5N1	2022-10-23	2022.81	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / the Komuke Lake / NA	2022-10-23	profile002	anseriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17606837.anseriformes.south_korea.22.2021-12-29	H5N1	2021-12-29	2021.99	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-29	profile002	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_6959592.anseriformes.south_korea.22.2021-10-26	H5N1	2021-10-26	2021.82	2021-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2021-10-26	profile002	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606862.anseriformes.south_korea.22.2022-02-21	H5N1	2022-02-21	2022.14	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-02-21	profile002	anseriformes	128.261669154089	35.3225325644814
H5N6.2344b.EPI_ISL_6758007.anseriformes.china.61.2021-04	H5N6	NA	NA	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-04	profile018	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_11208198.anseriformes.china.61.2021-11-02	H5N6	2021-11-02	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan / NA / NA	2021-11-02	profile018	anseriformes	101.495556215566	24.9645779206387
H5N6.2344b.EPI_ISL_11208195.anseriformes.china.73.2021-12-02	H5N6	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2021-12-02	profile062	anseriformes	106.867407716617	26.8128279303549
H5N6.2344b.EPI_ISL_11208197.anseriformes.china.73.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile020	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_985208.anseriformes.south_korea.79.2020-12-27	H5N8	2020-12-27	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2020-12-27	profile001	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_985181.anseriformes.south_korea.79.2020-12-04	H5N8	2020-12-04	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-04	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17949987.anseriformes.japan.80.2022-11-26	H5N1	2022-11-26	2022.9	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	toyama	jp.ty	36.6374969915777	137.269020761504	Asia / Japan / Toyama / Imizu / NA	2022-11-26	profile001	anseriformes	137.269020761504	36.6374969915777
H5N1.2344b.EPI_ISL_15647836.anseriformes.south_korea.80.2022-10-10	H5N1	2022-10-10	2022.77	2022-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-10-10	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_12572657.anseriformes.china.110.2021-11-27	H5N1	2021-11-27	2021.9	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2021-11-27	profile003	anseriformes	112.277189482252	30.9806813015582
H5N6.2344b.EPI_ISL_11208200.anseriformes.china.126.2021-12-08	H5N6	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-12-08	profile003	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_11208196.anseriformes.china.126.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile003	anseriformes	111.713471439142	27.5978523947888
H5N1.2344b.EPI_ISL_15944667.anseriformes.south_korea.128.2022-11-21	H5N1	2022-11-21	2022.89	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	Asia / Korea / NA / NA / NA	2022-11-21	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.2344b.EPI_ISL_11922818.anseriformes.italy.143.2022-02-09	H5N1	2022-02-09	2022.11	2022-02-01	southern europe	italy	ita	42.7080607219025	12.208345049127	lazio	na	41.979336323661	12.7721450906831	Europe / Romania / NA / NA / NA	2022-02-09	profile002	anseriformes	12.7721450906831	41.979336323661
H5N3.EAnonGsGD.EPI_ISL_7987343.anseriformes.italy.169.2021-10-29	H5N3	2021-10-29	2021.82	2021-10-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-10-29	profile002	anseriformes	12.208345049127	42.7080607219025
H5N6.2344b.EPI_ISL_11208194.anseriformes.china.213.2021-10-18	H5N6	2021-10-18	2021.79	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-10-18	profile003	anseriformes	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_6757629.anseriformes.china.290.2021-03	H5N6	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-03	profile026	anseriformes	113.398153372919	23.33624359406
H5N1.EAnonGsGD.EPI_ISL_16881186.anseriformes.netherlands.308.2023-01-18	H5N1	2023-01-18	2023.05	2023-01-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	limburg	nl.li	51.2062510080883	5.93565554503408	Europe / Netherlands / Maastricht, Maas / NA / NA	2023-01-18	profile002	anseriformes	5.93565554503408	51.2062510080883
H10N7.NA.EPI_ISL_4073193.anseriformes.bangladesh.NA.2020-02-22	H10N7	2020-02-22	2020.14	2020-02-01	southern asia	bangladesh	bgd	23.8299093538119	90.2865403636969	NA	NA	NA	NA	NA	2020-02-22	profileNA	anseriformes	90.2865403636969	23.8299093538119
