scientificName,class,order,family,vernacularName
Culex ikelos,Insecta,Diptera,Culicidae,NA
Culex idottus,Insecta,Diptera,Culicidae,NA
Culex herrerai,Insecta,Diptera,Culicidae,NA
Culex innovator,Insecta,Diptera,Culicidae,NA
Culex inhibitator,Insecta,Diptera,Culicidae,NA
Culex inextricabilis,Insecta,Diptera,Culicidae,NA
Culex uniformis,Insecta,Diptera,Culicidae,NA
Culex indecorabilis,Insecta,Diptera,Culicidae,NA
Culex iolambdis,Insecta,Diptera,Culicidae,NA
Culex invocator,Insecta,Diptera,Culicidae,NA
Culex rachoui,Insecta,Diptera,Culicidae,NA
Culex rabelloi,Insecta,Diptera,Culicidae,NA
Culex rabanicolus,Insecta,Diptera,Culicidae,NA
Culex quasihibridus,Insecta,Diptera,Culicidae,NA
Culex quadrifoliatus,Insecta,Diptera,Culicidae,NA
Culex putumayensis,Insecta,Diptera,Culicidae,NA
Culex psatharus,Insecta,Diptera,Culicidae,NA
Culex productus,Insecta,Diptera,Culicidae,NA
Culex portesi,Insecta,Diptera,Culicidae,NA
Culex plectoporpe,Insecta,Diptera,Culicidae,NA
Culex pilosus,Insecta,Diptera,Culicidae,NA
Culex pifanoi,Insecta,Diptera,Culicidae,NA
Culex phyllados,Insecta,Diptera,Culicidae,NA
Culex phlogistus,Insecta,Diptera,Culicidae,NA
Culex phlabistus,Insecta,Diptera,Culicidae,NA
Culex pereyrai,Insecta,Diptera,Culicidae,NA
Culex pedroi,Insecta,Diptera,Culicidae,NA
Culex penai,Insecta,Diptera,Culicidae,NA
Culex pavlovskyi,Insecta,Diptera,Culicidae,NA
Culex peccator,Insecta,Diptera,Culicidae,NA
Culex paracrybda,Insecta,Diptera,Culicidae,NA
Culex patientiae,Insecta,Diptera,Culicidae,NA
Culex palaciosi,Insecta,Diptera,Culicidae,NA
Culex panocossa,Insecta,Diptera,Culicidae,NA
Culex olimpioi,Insecta,Diptera,Culicidae,NA
Culex orfilai,Insecta,Diptera,Culicidae,NA
Culex ocossa,Insecta,Diptera,Culicidae,NA
Culex oedipus,Insecta,Diptera,Culicidae,NA
Culex mutator,Insecta,Diptera,Culicidae,NA
Culex nicceriensis,Insecta,Diptera,Culicidae,NA
Culex misionensis,Insecta,Diptera,Culicidae,NA
Culex mulrennani,Insecta,Diptera,Culicidae,NA
Culex maxinocca,Insecta,Diptera,Culicidae,NA
Culex martinezi,Insecta,Diptera,Culicidae,NA
Culex milwardi,Insecta,Diptera,Culicidae,NA
Culex mesodenticulatus,Insecta,Diptera,Culicidae,NA
Culex lopesi,Insecta,Diptera,Culicidae,NA
Culex limacifer,Insecta,Diptera,Culicidae,NA
Culex madininensis,Insecta,Diptera,Culicidae,NA
Culex lucifugus,Insecta,Diptera,Culicidae,NA
Culex kazanjii,Insecta,Diptera,Culicidae,NA
Culex jubifer,Insecta,Diptera,Culicidae,NA
Culex lacertosus,Insecta,Diptera,Culicidae,NA
Culex kummi,Insecta,Diptera,Culicidae,NA
Culex jocasta,Insecta,Diptera,Culicidae,NA
Culex isabelae,Insecta,Diptera,Culicidae,NA
Culex johnsoni,Insecta,Diptera,Culicidae,NA
Culex johnnyi,Insecta,Diptera,Culicidae,NA
Culex intonsus,Insecta,Diptera,Culicidae,NA
Culex intrincatus,Insecta,Diptera,Culicidae,NA
Culex erethyzonfer,Insecta,Diptera,Culicidae,NA
Culex bisulcatus,Insecta,Diptera,Culicidae,NA
Culex sandrae,Insecta,Diptera,Culicidae,NA
Culex jalisco,Insecta,Diptera,Culicidae,NA
Culex antillummagnorum,Insecta,Diptera,Culicidae,NA
Culex biscaynensis,Insecta,Diptera,Culicidae,NA
Culex arawak,Insecta,Diptera,Culicidae,NA
Culex schicki,Insecta,Diptera,Culicidae,NA
Culex reginae,Insecta,Diptera,Culicidae,NA
Culex rejector,Insecta,Diptera,Culicidae,NA
Culex shopei,Insecta,Diptera,Culicidae,NA
Culex siphanulatus,Insecta,Diptera,Culicidae,NA
Culex neglectus,Insecta,Diptera,Culicidae,NA
Culex pleuristriatus,Insecta,Diptera,Culicidae,NA
Culex pulidoi,Insecta,Diptera,Culicidae,NA
Culex reducens,Insecta,Diptera,Culicidae,NA
Culex stonei,Insecta,Diptera,Culicidae,NA
Culex sutili,Insecta,Diptera,Culicidae,NA
Culex worontzowi,Insecta,Diptera,Culicidae,NA
Culex xenophobus,Insecta,Diptera,Culicidae,NA
Culex aureus,Insecta,Diptera,Culicidae,NA
Culex aphylactus,Insecta,Diptera,Culicidae,NA
Culex carioca,Insecta,Diptera,Culicidae,NA
Culex azymus,Insecta,Diptera,Culicidae,NA
Culex albipes,Insecta,Diptera,Culicidae,NA
Culex dubitans,Insecta,Diptera,Culicidae,NA
Culex elongatus,Insecta,Diptera,Culicidae,NA
Culex gairus,Insecta,Diptera,Culicidae,NA
Culex gaudeator,Insecta,Diptera,Culicidae,NA
Culex chryselatus,Insecta,Diptera,Culicidae,NA
Culex milloti,Insecta,Diptera,Culicidae,NA
Culex consolator,Insecta,Diptera,Culicidae,NA
Culex daumastocampa,Insecta,Diptera,Culicidae,NA
Culex davisi,Insecta,Diptera,Culicidae,NA
Culex jenningsi,Insecta,Diptera,Culicidae,NA
Culex kukenan,Insecta,Diptera,Culicidae,NA
Culex lanei,Insecta,Diptera,Culicidae,NA
Culex microphyllus,Insecta,Diptera,Culicidae,NA
Culex hedys,Insecta,Diptera,Culicidae,NA
Culex imitator,Insecta,Diptera,Culicidae,NA
Culex inimitabilis,Insecta,Diptera,Culicidae,NA
Culex intermedius,Insecta,Diptera,Culicidae,NA
Culex hamoni,Insecta,Diptera,Culicidae,NA
Culex hackeri,Insecta,Diptera,Culicidae,NA
Culex germaini,Insecta,Diptera,Culicidae,NA
Culex garioui,Insecta,Diptera,Culicidae,NA
Culex galliardi,Insecta,Diptera,Culicidae,NA
Culex foliatus,Insecta,Diptera,Culicidae,NA
Culex fimbriforceps,Insecta,Diptera,Culicidae,NA
Culex femineus,Insecta,Diptera,Culicidae,NA
Culex chauveti,Insecta,Diptera,Culicidae,NA
Culex cataractarum,Insecta,Diptera,Culicidae,NA
Culex interfor,Insecta,Diptera,Culicidae,NA
Culex castrensis,Insecta,Diptera,Culicidae,NA
Culex castor,Insecta,Diptera,Culicidae,NA
Culex campilunati,Insecta,Diptera,Culicidae,NA
Culex calabarensis,Insecta,Diptera,Culicidae,NA
Culex brevipalpis,Insecta,Diptera,Culicidae,NA
Culex brenguesi,Insecta,Diptera,Culicidae,NA
Culex baisasi,Insecta,Diptera,Culicidae,NA
Culex bokorensis,Insecta,Diptera,Culicidae,NA
Culex amaniensis,Insecta,Diptera,Culicidae,NA
Culex andreanus,Insecta,Diptera,Culicidae,NA
Culex albertianus,Insecta,Diptera,Culicidae,NA
Culex albiventris,Insecta,Diptera,Culicidae,NA
Culex adami,Insecta,Diptera,Culicidae,NA
Culex adersianus,Insecta,Diptera,Culicidae,NA
Culex acrostichalis,Insecta,Diptera,Culicidae,NA
Culex macrostylus,Insecta,Diptera,Culicidae,NA
Culex malayensis,Insecta,Diptera,Culicidae,NA
Culex tauffliebi,Insecta,Diptera,Culicidae,NA
Culex tenuipalpis,Insecta,Diptera,Culicidae,NA
Culex uncinatus,Insecta,Diptera,Culicidae,NA
Culex vattieri,Insecta,Diptera,Culicidae,NA
Culex simpliciforceps,Insecta,Diptera,Culicidae,NA
Culex stellatus,Insecta,Diptera,Culicidae,NA
Culex subrima,Insecta,Diptera,Culicidae,NA
Culex sunyaniensis,Insecta,Diptera,Culicidae,NA
Culex rubinotus,Insecta,Diptera,Culicidae,NA
Culex ryukyuanus,Insecta,Diptera,Culicidae,NA
Culex selai,Insecta,Diptera,Culicidae,NA
Culex simplicicornis,Insecta,Diptera,Culicidae,NA
Culex quintetti,Insecta,Diptera,Culicidae,NA
Culex richardgarciai,Insecta,Diptera,Culicidae,NA
Culex richei,Insecta,Diptera,Culicidae,NA
Culex rima,Insecta,Diptera,Culicidae,NA
Culex wansoni,Insecta,Diptera,Culicidae,NA
Culex vinckei,Insecta,Diptera,Culicidae,NA
Culex yeageri,Insecta,Diptera,Culicidae,NA
Culex wigglesworthi,Insecta,Diptera,Culicidae,NA
Culex latifoliatus,Insecta,Diptera,Culicidae,NA
Culex laureli,Insecta,Diptera,Culicidae,NA
Culex kiriensis,Insecta,Diptera,Culicidae,NA
Culex laplantei,Insecta,Diptera,Culicidae,NA
Culex kilara,Insecta,Diptera,Culicidae,NA
Culex kingianus,Insecta,Diptera,Culicidae,NA
Culex kanyamwerima,Insecta,Diptera,Culicidae,NA
Culex khazani,Insecta,Diptera,Culicidae,NA
Culex iphis,Insecta,Diptera,Culicidae,NA
Culex jefferyi,Insecta,Diptera,Culicidae,NA
Culex inconspicuosus,Insecta,Diptera,Culicidae,NA
Culex insignis,Insecta,Diptera,Culicidae,NA
Culex hinglungensis,Insecta,Diptera,Culicidae,NA
Culex horridus,Insecta,Diptera,Culicidae,NA
Culex hayashii,Insecta,Diptera,Culicidae,NA
Culex helenae,Insecta,Diptera,Culicidae,NA
Culex pseudoandreanus,Insecta,Diptera,Culicidae,NA
Culex pluvialis,Insecta,Diptera,Culicidae,NA
Culex phangngae,Insecta,Diptera,Culicidae,NA
Culex otachati,Insecta,Diptera,Culicidae,NA
Culex orstom,Insecta,Diptera,Culicidae,NA
Culex oresbius,Insecta,Diptera,Culicidae,NA
Culex okinawae,Insecta,Diptera,Culicidae,NA
Culex mohani,Insecta,Diptera,Culicidae,NA
Culex mijanae,Insecta,Diptera,Culicidae,NA
Culex micolo,Insecta,Diptera,Culicidae,NA
Culex miaolingensis,Insecta,Diptera,Culicidae,NA
Culex megafolius,Insecta,Diptera,Culicidae,NA
Culex manusensis,Insecta,Diptera,Culicidae,NA
Culex malayi,Insecta,Diptera,Culicidae,NA
Culex spathifurca,Insecta,Diptera,Culicidae,NA
Culex shebbearei,Insecta,Diptera,Culicidae,NA
Culex subaequalis,Insecta,Diptera,Culicidae,NA
Culex spiculostylus,Insecta,Diptera,Culicidae,NA
Culex barrinus,Insecta,Diptera,Culicidae,NA
Culex cambournaci,Insecta,Diptera,Culicidae,NA
Culex ceramensis,Insecta,Diptera,Culicidae,NA
Culex cinerellus,Insecta,Diptera,Culicidae,NA
Culex azurini,Insecta,Diptera,Culicidae,NA
Culex bahri,Insecta,Diptera,Culicidae,NA
Culex bailyi,Insecta,Diptera,Culicidae,NA
Culex furlongi,Insecta,Diptera,Culicidae,NA
Culex fuscicinctus,Insecta,Diptera,Culicidae,NA
Culex gilliesi,Insecta,Diptera,Culicidae,NA
Culex grenieri,Insecta,Diptera,Culicidae,NA
Culex cinereus,Insecta,Diptera,Culicidae,NA
Culex delfinadoae,Insecta,Diptera,Culicidae,NA
Culex dispectus,Insecta,Diptera,Culicidae,NA
Culex fragilis,Insecta,Diptera,Culicidae,NA
Culex thurmanorum,Insecta,Diptera,Culicidae,NA
Culex termi,Insecta,Diptera,Culicidae,NA
Culex viridiventer,Insecta,Diptera,Culicidae,NA
Culex tricuspis,Insecta,Diptera,Culicidae,NA
Culex yaoi,Insecta,Diptera,Culicidae,NA
Culex javanensis,Insecta,Diptera,Culicidae,NA
Culex harrisoni,Insecta,Diptera,Culicidae,NA
Culex harleyi,Insecta,Diptera,Culicidae,NA
Culex hainanensis,Insecta,Diptera,Culicidae,NA
Culex macfiei,Insecta,Diptera,Culicidae,NA
Culex liberiensis,Insecta,Diptera,Culicidae,NA
Culex lampangensis,Insecta,Diptera,Culicidae,NA
Culex kyotoensis,Insecta,Diptera,Culicidae,NA
Culex mongiro,Insecta,Diptera,Culicidae,NA
Culex megaonychus,Insecta,Diptera,Culicidae,NA
Culex maplei,Insecta,Diptera,Culicidae,NA
Culex nigropunctatus,Insecta,Diptera,Culicidae,NA
Culex nebulosus,Insecta,Diptera,Culicidae,NA
Culex nailoni,Insecta,Diptera,Culicidae,NA
Culex muspratti,Insecta,Diptera,Culicidae,NA
Culex papuensis,Insecta,Diptera,Culicidae,NA
Culex pullus,Insecta,Diptera,Culicidae,NA
Culex pallidothorax,Insecta,Diptera,Culicidae,NA
Culex pandani,Insecta,Diptera,Culicidae,NA
Culex ramalingami,Insecta,Diptera,Culicidae,NA
Culex ruthae,Insecta,Diptera,Culicidae,NA
Culex rajah,Insecta,Diptera,Culicidae,NA
Culex ramakrishnii,Insecta,Diptera,Culicidae,NA
Culex scanloni,Insecta,Diptera,Culicidae,NA
Culex semibrunneus,Insecta,Diptera,Culicidae,NA
Culex ryukyensis,Insecta,Diptera,Culicidae,NA
Culex sasai,Insecta,Diptera,Culicidae,NA
Culex moucheti,Insecta,Diptera,Culicidae,NA
Culex petersi,Insecta,Diptera,Culicidae,NA
Culex peytoni,Insecta,Diptera,Culicidae,NA
Culex paraculeatus,Insecta,Diptera,Culicidae,NA
Culex perryi,Insecta,Diptera,Culicidae,NA
Culex pseudornatus,Insecta,Diptera,Culicidae,NA
Culex pseudorubithoracis,Insecta,Diptera,Culicidae,NA
Culex pholeter,Insecta,Diptera,Culicidae,NA
Culex pilifemoralis,Insecta,Diptera,Culicidae,NA
Culex muruae,Insecta,Diptera,Culicidae,NA
Culex navalis,Insecta,Diptera,Culicidae,NA
Culex minor,Insecta,Diptera,Culicidae,NA
Culex minutissimus,Insecta,Diptera,Culicidae,NA
Culex oweni,Insecta,Diptera,Culicidae,NA
Culex pairoji,Insecta,Diptera,Culicidae,NA
Culex niger,Insecta,Diptera,Culicidae,NA
Culex orbostiensis,Insecta,Diptera,Culicidae,NA
Culex solomonis,Insecta,Diptera,Culicidae,NA
Culex singuawaensis,Insecta,Diptera,Culicidae,NA
Culex shanahani,Insecta,Diptera,Culicidae,NA
Culex seniori,Insecta,Diptera,Culicidae,NA
Culex sumatranus,Insecta,Diptera,Culicidae,NA
Culex submarginalis,Insecta,Diptera,Culicidae,NA
Culex steffani,Insecta,Diptera,Culicidae,NA
Culex spiculosus,Insecta,Diptera,Culicidae,NA
Culex reidi,Insecta,Diptera,Culicidae,NA
Culex rajaneeae,Insecta,Diptera,Culicidae,NA
Culex raghavanii,Insecta,Diptera,Culicidae,NA
Culex quadripalpis,Insecta,Diptera,Culicidae,NA
Culex sedlacekae,Insecta,Diptera,Culicidae,NA
Culex schilfgaardei,Insecta,Diptera,Culicidae,NA
Culex sangengluoensis,Insecta,Diptera,Culicidae,NA
Culex rubithoracis,Insecta,Diptera,Culicidae,NA
Culex wardi,Insecta,Diptera,Culicidae,NA
Culex whartoni,Insecta,Diptera,Culicidae,NA
Culex wilfredi,Insecta,Diptera,Culicidae,NA
Culex winkleri,Insecta,Diptera,Culicidae,NA
Culex szemaoensis,Insecta,Diptera,Culicidae,NA
Culex traubi,Insecta,Diptera,Culicidae,NA
Culex tuberis,Insecta,Diptera,Culicidae,NA
Culex variatus,Insecta,Diptera,Culicidae,NA
Culex versabilis,Insecta,Diptera,Culicidae,NA
Culex walukasi,Insecta,Diptera,Culicidae,NA
Culex wamanguae,Insecta,Diptera,Culicidae,NA
Culex cubiculi,Insecta,Diptera,Culicidae,NA
Culex cubitatus,Insecta,Diptera,Culicidae,NA
Culex curtipalpis,Insecta,Diptera,Culicidae,NA
Culex cylindricus,Insecta,Diptera,Culicidae,NA
Culex collessi,Insecta,Diptera,Culicidae,NA
Culex cottlei,Insecta,Diptera,Culicidae,NA
Culex crassicomus,Insecta,Diptera,Culicidae,NA
Culex crowei,Insecta,Diptera,Culicidae,NA
Culex eukrines,Insecta,Diptera,Culicidae,NA
Culex flavicornis,Insecta,Diptera,Culicidae,NA
Culex fraudatrix,Insecta,Diptera,Culicidae,NA
Culex fulleri,Insecta,Diptera,Culicidae,NA
Culex demissus,Insecta,Diptera,Culicidae,NA
Culex digoelensis,Insecta,Diptera,Culicidae,NA
Culex durhami,Insecta,Diptera,Culicidae,NA
Culex eminentia,Insecta,Diptera,Culicidae,NA
Culex bergi,Insecta,Diptera,Culicidae,NA
Culex bengalensis,Insecta,Diptera,Culicidae,NA
Culex bicornutus,Insecta,Diptera,Culicidae,NA
Culex bernardi,Insecta,Diptera,Culicidae,NA
Culex acutipalus,Insecta,Diptera,Culicidae,NA
Culex aculeatus,Insecta,Diptera,Culicidae,NA
Culex alorensis,Insecta,Diptera,Culicidae,NA
Culex aestivus,Insecta,Diptera,Culicidae,NA
Culex hirtipalpis,Insecta,Diptera,Culicidae,NA
Culex hurlbuti,Insecta,Diptera,Culicidae,NA
Culex impositor,Insecta,Diptera,Culicidae,NA
Culex incomptus,Insecta,Diptera,Culicidae,NA
Culex inculus,Insecta,Diptera,Culicidae,NA
Culex infantulus,Insecta,Diptera,Culicidae,NA
Culex insularis,Insecta,Diptera,Culicidae,NA
Culex jenseni,Insecta,Diptera,Culicidae,NA
Culex gagnei,Insecta,Diptera,Culicidae,NA
Culex ganapathi,Insecta,Diptera,Culicidae,NA
Culex gibbulus,Insecta,Diptera,Culicidae,NA
Culex gossi,Insecta,Diptera,Culicidae,NA
Culex gracicornis,Insecta,Diptera,Culicidae,NA
Culex gressitti,Insecta,Diptera,Culicidae,NA
Culex hewitti,Insecta,Diptera,Culicidae,NA
Culex hilli,Insecta,Diptera,Culicidae,NA
Culex lavatae,Insecta,Diptera,Culicidae,NA
Culex lasiopalpis,Insecta,Diptera,Culicidae,NA
Culex lucaris,Insecta,Diptera,Culicidae,NA
Culex leei,Insecta,Diptera,Culicidae,NA
Culex mammilifer,Insecta,Diptera,Culicidae,NA
Culex macdonaldi,Insecta,Diptera,Culicidae,NA
Culex minjensis,Insecta,Diptera,Culicidae,NA
Culex marksae,Insecta,Diptera,Culicidae,NA
Culex kaviengensis,Insecta,Diptera,Culicidae,NA
Culex josephineae,Insecta,Diptera,Culicidae,NA
Culex kuhnsi,Insecta,Diptera,Culicidae,NA
Culex kowiroensis,Insecta,Diptera,Culicidae,NA
Culex laffooni,Insecta,Diptera,Culicidae,NA
Culex kusaiensis,Insecta,Diptera,Culicidae,NA
Culex lakei,Insecta,Diptera,Culicidae,NA
Culex lairdi,Insecta,Diptera,Culicidae,NA
Culex buxtoni,Insecta,Diptera,Culicidae,NA
Culex carolinensis,Insecta,Diptera,Culicidae,NA
Culex bolii,Insecta,Diptera,Culicidae,NA
Culex brevipalpus,Insecta,Diptera,Culicidae,NA
Culex cinctellus,Insecta,Diptera,Culicidae,NA
Culex coerulescens,Insecta,Diptera,Culicidae,NA
Culex castaneus,Insecta,Diptera,Culicidae,NA
Culex christiani,Insecta,Diptera,Culicidae,NA
Culex barkerii,Insecta,Diptera,Culicidae,NA
Culex becki,Insecta,Diptera,Culicidae,NA
Culex atracus,Insecta,Diptera,Culicidae,NA
Culex bandoengensis,Insecta,Diptera,Culicidae,NA
Culex adairi,Insecta,Diptera,Culicidae,NA
Culex cheni,Insecta,Diptera,Culicidae,NA
Culex lineatus,Insecta,Diptera,Culicidae,NA
Culex tramazayguesi,Insecta,Diptera,Culicidae,NA
Culex luteopleurus,Insecta,Diptera,Culicidae,NA
Culex originator,Insecta,Diptera,Culicidae,NA
Culex corrigani,Insecta,Diptera,Culicidae,NA
Culex damascenoi,Insecta,Diptera,Culicidae,NA
Culex quasioriginator,Insecta,Diptera,Culicidae,NA
Culex restrictor,Insecta,Diptera,Culicidae,NA
Culex canaanensis,Insecta,Diptera,Culicidae,NA
Culex browni,Insecta,Diptera,Culicidae,NA
Culex conservator,Insecta,Diptera,Culicidae,NA
Culex chaguanco,Insecta,Diptera,Culicidae,NA
Culex belemensis,Insecta,Diptera,Culicidae,NA
Culex bamborum,Insecta,Diptera,Culicidae,NA
Culex bougainvillensis,Insecta,Diptera,Culicidae,NA
Culex miyagii,Insecta,Diptera,Culicidae,NA
Culex pallidiceps,Insecta,Diptera,Culicidae,NA
Culex perkinsi,Insecta,Diptera,Culicidae,NA
Culex axillicolus,Insecta,Diptera,Culicidae,NA
Culex belkini,Insecta,Diptera,Culicidae,NA
Culex bicki,Insecta,Diptera,Culicidae,NA
Culex binigrolineatus,Insecta,Diptera,Culicidae,NA
Culex obscurus,Insecta,Diptera,Culicidae,NA
Culex accelerans,Insecta,Diptera,Culicidae,NA
Culex amazonensis,Insecta,Diptera,Culicidae,NA
Culex guyanensis,Insecta,Diptera,Culicidae,NA
Culex clastrieri,Insecta,Diptera,Culicidae,NA
Culex urichii,Insecta,Diptera,Culicidae,NA
Culex wannonii,Insecta,Diptera,Culicidae,NA
Culex wilsoni,Insecta,Diptera,Culicidae,NA
Culex kompi,Insecta,Diptera,Culicidae,NA
Culex iridescens,Insecta,Diptera,Culicidae,NA
Culex insigniforceps,Insecta,Diptera,Culicidae,NA
Culex infoliatus,Insecta,Diptera,Culicidae,NA
Culex soperi,Insecta,Diptera,Culicidae,NA
Culex secundus,Insecta,Diptera,Culicidae,NA
Culex rausseoi,Insecta,Diptera,Culicidae,NA
Culex metempsytus,Insecta,Diptera,Culicidae,NA
Culex babahoyensis,Insecta,Diptera,Culicidae,NA
Culex antunesi,Insecta,Diptera,Culicidae,NA
Culex anduzei,Insecta,Diptera,Culicidae,NA
Culex guerreroi,Insecta,Diptera,Culicidae,NA
Culex cerqueirai,Insecta,Diptera,Culicidae,NA
Culex bonnei,Insecta,Diptera,Culicidae,NA
Culex bihaicolus,Insecta,Diptera,Culicidae,NA
Culex pusillus,Insecta,Diptera,Culicidae,NA
Culex richeti,Insecta,Diptera,Culicidae,NA
Culex inatomii,Insecta,Diptera,Culicidae,NA
Culex modestus,Insecta,Diptera,Culicidae,NA
Culex eldridgei,Insecta,Diptera,Culicidae,NA
Culex toviiensis,Insecta,Diptera,Culicidae,NA
Culex torrentium,Insecta,Diptera,Culicidae,NA
Culex trifoliatus,Insecta,Diptera,Culicidae,NA
Culex trifilatus,Insecta,Diptera,Culicidae,NA
Culex tsengi,Insecta,Diptera,Culicidae,NA
Culex tritaeniorhynchus,Insecta,Diptera,Culicidae,NA
Culex univittatus,Insecta,Diptera,Culicidae,NA
Culex umbripes,Insecta,Diptera,Culicidae,NA
Culex tenagius,Insecta,Diptera,Culicidae,NA
Culex telesilla,Insecta,Diptera,Culicidae,NA
Culex thalassius,Insecta,Diptera,Culicidae,NA
Culex terzii,Insecta,Diptera,Culicidae,NA
Culex thriambus,Insecta,Diptera,Culicidae,NA
Culex theileri,Insecta,Diptera,Culicidae,NA
Culex toroensis,Insecta,Diptera,Culicidae,NA
Culex tianpingensis,Insecta,Diptera,Culicidae,NA
Culex stenolepis,Insecta,Diptera,Culicidae,NA
Culex stigmatosoma,Insecta,Diptera,Culicidae,NA
Culex striatipes,Insecta,Diptera,Culicidae,NA
Culex summorosus,Insecta,Diptera,Culicidae,NA
Culex surinamensis,Insecta,Diptera,Culicidae,NA
Culex tamsi,Insecta,Diptera,Culicidae,NA
Culex tarsalis,Insecta,Diptera,Culicidae,NA
Culex tatoi,Insecta,Diptera,Culicidae,NA
Culex seldeslachtsi,Insecta,Diptera,Culicidae,NA
Culex shoae,Insecta,Diptera,Culicidae,NA
Culex simpsoni,Insecta,Diptera,Culicidae,NA
Culex sinaiticus,Insecta,Diptera,Culicidae,NA
Culex sitiens,Insecta,Diptera,Culicidae,NA
Culex solitarius,Insecta,Diptera,Culicidae,NA
Culex sphinx,Insecta,Diptera,Culicidae,NA
Culex spinosus,Insecta,Diptera,Culicidae,NA
Culex whitei,Insecta,Diptera,Culicidae,NA
Culex whitmorei,Insecta,Diptera,Culicidae,NA
Culex watti,Insecta,Diptera,Culicidae,NA
Culex weschei,Insecta,Diptera,Culicidae,NA
Culex zombaensis,Insecta,Diptera,Culicidae,NA
Culex whittingtoni,Insecta,Diptera,Culicidae,NA
Culex yojoae,Insecta,Diptera,Culicidae,NA
Culex vagans,Insecta,Diptera,Culicidae,NA
Culex vansomereni,Insecta,Diptera,Culicidae,NA
Culex usquatissimus,Insecta,Diptera,Culicidae,NA
Culex usquatus,Insecta,Diptera,Culicidae,NA
Culex vicinus,Insecta,Diptera,Culicidae,NA
Culex vishnui,Insecta,Diptera,Culicidae,NA
Culex ventrilloni,Insecta,Diptera,Culicidae,NA
Culex verutus,Insecta,Diptera,Culicidae,NA
Culex abnormalis,Insecta,Diptera,Culicidae,NA
Culex acharistus,Insecta,Diptera,Culicidae,NA
Culex alani,Insecta,Diptera,Culicidae,NA
Culex alienus,Insecta,Diptera,Culicidae,NA
Culex alis,Insecta,Diptera,Culicidae,NA
Culex ameliae,Insecta,Diptera,Culicidae,NA
Culex andersoni,Insecta,Diptera,Culicidae,NA
Culex annulirostris,Insecta,Diptera,Culicidae,NA
Culex astridianus,Insecta,Diptera,Culicidae,NA
Culex asteliae,Insecta,Diptera,Culicidae,NA
Culex australicus,Insecta,Diptera,Culicidae,NA
Culex atriceps,Insecta,Diptera,Culicidae,NA
Culex banksensis,Insecta,Diptera,Culicidae,NA
Culex bahamensis,Insecta,Diptera,Culicidae,NA
Culex beta,Insecta,Diptera,Culicidae,NA
Culex barraudi,Insecta,Diptera,Culicidae,NA
Culex annulus,Insecta,Diptera,Culicidae,NA
Culex annuliventris,Insecta,Diptera,Culicidae,NA
Culex apicinus,Insecta,Diptera,Culicidae,NA
Culex antennatus,Insecta,Diptera,Culicidae,NA
Culex archegus,Insecta,Diptera,Culicidae,NA
Culex aquarius,Insecta,Diptera,Culicidae,NA
Culex articularis,Insecta,Diptera,Culicidae,NA
Culex argenteopunctatus,Insecta,Diptera,Culicidae,NA
Culex perfidiosus,Insecta,Diptera,Culicidae,NA
Culex perexiguus,Insecta,Diptera,Culicidae,NA
Culex perplexus,Insecta,Diptera,Culicidae,NA
Culex perfuscus,Insecta,Diptera,Culicidae,NA
Culex philipi,Insecta,Diptera,Culicidae,NA
Culex pervigilans,Insecta,Diptera,Culicidae,NA
Culex pinarocampa,Insecta,Diptera,Culicidae,NA
Culex philippinensis,Insecta,Diptera,Culicidae,NA
Culex plicatus,Insecta,Diptera,Culicidae,NA
Culex pipiens,Insecta,Diptera,Culicidae,NA
Culex prosecutor,Insecta,Diptera,Culicidae,NA
Culex propinquus,Insecta,Diptera,Culicidae,NA
Culex pseudojanthinosoma,Insecta,Diptera,Culicidae,NA
Culex pruina,Insecta,Diptera,Culicidae,NA
Culex pseudostigmatosoma,Insecta,Diptera,Culicidae,NA
Culex pseudopruina,Insecta,Diptera,Culicidae,NA
Culex pseudovishnui,Insecta,Diptera,Culicidae,NA
Culex quasiguiarti,Insecta,Diptera,Culicidae,NA
Culex quinquefasciatus,Insecta,Diptera,Culicidae,NA
Culex quitensis,Insecta,Diptera,Culicidae,NA
Culex restuans,Insecta,Diptera,Culicidae,NA
Culex riojanus,Insecta,Diptera,Culicidae,NA
Culex roseni,Insecta,Diptera,Culicidae,NA
Culex rotoruae,Insecta,Diptera,Culicidae,NA
Culex salinarius,Insecta,Diptera,Culicidae,NA
Culex saltanensis,Insecta,Diptera,Culicidae,NA
Culex scheuberi,Insecta,Diptera,Culicidae,NA
Culex schwetzi,Insecta,Diptera,Culicidae,NA
Culex scimitar,Insecta,Diptera,Culicidae,NA
Culex scottii,Insecta,Diptera,Culicidae,NA
Culex sechani,Insecta,Diptera,Culicidae,NA
Culex secutor,Insecta,Diptera,Culicidae,NA
Culex litoralis,Insecta,Diptera,Culicidae,NA
Culex levicastilloi,Insecta,Diptera,Culicidae,NA
Culex laticlasper,Insecta,Diptera,Culicidae,NA
Culex laticinctus,Insecta,Diptera,Culicidae,NA
Culex marquesensis,Insecta,Diptera,Culicidae,NA
Culex maracayensis,Insecta,Diptera,Culicidae,NA
Culex lygrus,Insecta,Diptera,Culicidae,NA
Culex litwakae,Insecta,Diptera,Culicidae,NA
Culex mimeticus,Insecta,Diptera,Culicidae,NA
Culex maxi,Insecta,Diptera,Culicidae,NA
Culex mauesensis,Insecta,Diptera,Culicidae,NA
