Disease,Serotype,Region,Observation.date
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Europe,03/12/2024
Influenza - Avian,H5N1 HPAI,Asia,03/12/2024
Influenza - Avian,H5N1 HPAI,Asia,03/12/2024
Influenza - Avian,H5N1 HPAI,Asia,03/12/2024
Influenza - Avian,H5N1 HPAI,Europe,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Americas,03/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N5 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Americas,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,02/12/2024
Influenza - Avian,H5 HPAI,Asia,02/12/2024
Influenza - Avian,H5N1 HPAI,Europe,01/12/2024
Influenza - Avian,H5N1 HPAI,Europe,01/12/2024
Influenza - Avian,H5N1 HPAI,Europe,01/12/2024
Influenza - Avian,H5N1 HPAI,Europe,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Asia,01/12/2024
Influenza - Avian,H5N1 HPAI,Asia,01/12/2024
Influenza - Avian,H5N1 HPAI,Asia,01/12/2024
Influenza - Avian,H5N1 HPAI,Europe,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Americas,01/12/2024
Influenza - Avian,H5N1 HPAI,Europe,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Asia,30/11/2024
Influenza - Avian,H5N1 HPAI,Europe,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Americas,30/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,29/11/2024
Influenza - Avian,H5N1 HPAI,Americas,29/11/2024
Influenza - Avian,H5N1 HPAI,Americas,29/11/2024
Influenza - Avian,H5N1 HPAI,Americas,29/11/2024
Influenza - Avian,H5N1 HPAI,Americas,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Asia,29/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Asia,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Americas,28/11/2024
Influenza - Avian,H5N1 HPAI,Americas,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,28/11/2024
Influenza - Avian,H5N1 HPAI,Asia,28/11/2024
Influenza - Avian,H5N1 HPAI,Americas,28/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Asia,27/11/2024
Influenza - Avian,H5N1 HPAI,Asia,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Asia,27/11/2024
Influenza - Avian,H5N1 HPAI,Asia,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Americas,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,27/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N5 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N5 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Americas,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,26/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Americas,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,25/11/2024
Influenza - Avian,H5N1 HPAI,Asia,25/11/2024
Influenza - Avian,H5N1 HPAI,Europe,24/11/2024
Influenza - Avian,H5N1 HPAI,Asia,24/11/2024
Influenza - Avian,H5N1 HPAI,Asia,24/11/2024
Influenza - Avian,H5N1 HPAI,Americas,24/11/2024
Influenza - Avian,H5N1 HPAI,Asia,24/11/2024
Influenza - Avian,H5N5 HPAI,Europe,24/11/2024
Influenza - Avian,H5N1 HPAI,Europe,24/11/2024
Influenza - Avian,H5N1 HPAI,Americas,24/11/2024
Influenza - Avian,H5N1 HPAI,Asia,24/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H7N6 HPAI,Oceania,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H5N1 HPAI,Asia,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H5N1 HPAI,Asia,23/11/2024
Influenza - Avian,H7N3 LPAI,Asia,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H5N1 HPAI,Americas,23/11/2024
Influenza - Avian,H5N1 HPAI,Americas,23/11/2024
Influenza - Avian,H7N3 LPAI,Asia,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,23/11/2024
Influenza - Avian,H5N1 HPAI,Asia,23/11/2024
Influenza - Avian,H7N3 LPAI,Asia,23/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Asia,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N5 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Asia,22/11/2024
Influenza - Avian,H5N1 HPAI,Asia,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Americas,22/11/2024
Influenza - Avian,H5N1 HPAI,Americas,22/11/2024
Influenza - Avian,H5N1 HPAI,Asia,22/11/2024
Influenza - Avian,H5N5 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Americas,22/11/2024
Influenza - Avian,H5N1 HPAI,Americas,22/11/2024
Influenza - Avian,H5N1 HPAI,Asia,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,22/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Asia,21/11/2024
Influenza - Avian,H5N1 HPAI,Asia,21/11/2024
Influenza - Avian,H5N1 HPAI,Asia,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Americas,21/11/2024
Influenza - Avian,H5N1 HPAI,Americas,21/11/2024
Influenza - Avian,H5N1 HPAI,Americas,21/11/2024
Influenza - Avian,H5N1 HPAI,Americas,21/11/2024
Influenza - Avian,H5N1 HPAI,Asia,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,21/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Asia,20/11/2024
Influenza - Avian,H5N1 HPAI,Asia,20/11/2024
Influenza - Avian,H5N1 HPAI,Asia,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N5 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Asia,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Americas,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,20/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Asia,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Asia,19/11/2024
Influenza - Avian,H5N5 HPAI,Europe,19/11/2024
Influenza - Avian,H5N5 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Asia,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N2 HPAI,Asia,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,19/11/2024
Influenza - Avian,H5N1 HPAI,Americas,19/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Asia,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Asia,18/11/2024
Influenza - Avian,H5N1 HPAI,Asia,18/11/2024
Influenza - Avian,H5N1 HPAI,Asia,18/11/2024
Influenza - Avian,H5N1 HPAI,Asia,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N1 HPAI,Americas,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5N5 HPAI,Americas,18/11/2024
Influenza - Avian,H5N1 HPAI,Europe,18/11/2024
Influenza - Avian,H5 HPAI,Europe,17/11/2024
Influenza - Avian,H5N1 HPAI,Asia,17/11/2024
Influenza - Avian,H5N1 HPAI,Europe,17/11/2024
Influenza - Avian,H5N1 HPAI,Asia,17/11/2024
Influenza - Avian,H5N1 HPAI,Asia,17/11/2024
Influenza - Avian,H5N1 HPAI,Europe,17/11/2024
Influenza - Avian,H5N1 HPAI,Americas,17/11/2024
Influenza - Avian,H5N1 HPAI,Americas,17/11/2024
Influenza - Avian,H5N1 HPAI,Americas,17/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Asia,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,16/11/2024
Influenza - Avian,H5N1 HPAI,Americas,16/11/2024
Influenza - Avian,H5N2 HPAI,Americas,16/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Americas,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Asia,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Americas,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,15/11/2024
Influenza - Avian,H5N1 HPAI,Americas,15/11/2024
Influenza - Avian,H5N1 HPAI,Asia,15/11/2024
Influenza - Avian,H5N1 HPAI,Americas,15/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Americas,14/11/2024
Influenza - Avian,H5N1 HPAI,Americas,14/11/2024
Influenza - Avian,H5N1 HPAI,Americas,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,14/11/2024
Influenza - Avian,H5N1 HPAI,Asia,14/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N5 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
Influenza - Avian,H5N5 HPAI,Europe,13/11/2024
Influenza - Avian,H5N5 HPAI,Europe,13/11/2024
Influenza - Avian,H5N1 HPAI,Americas,13/11/2024
Influenza - Avian,H5N1 HPAI,Americas,13/11/2024
Influenza - Avian,H5N1 HPAI,Americas,13/11/2024
Influenza - Avian,H5N1 HPAI,Americas,13/11/2024
Influenza - Avian,H5N1 HPAI,Americas,13/11/2024
Influenza - Avian,H5N1 HPAI,Europe,13/11/2024
