gid_0,country,name_1,varname_1,hasc_1,iso_1,adm1_long,adm1_lat,adm0_long,adm0_lat
bgd,bangladesh,rangpur,na,bd.rp,bd-f,89.0571047116566,25.7777285677198,90.2865403636969,23.8299093538119
bgd,bangladesh,sylhet,na,bd.sy,bd-g,91.663647674373,24.7150344837246,90.2865403636969,23.8299093538119
bgr,bulgaria,blagoevgrad,gorna cumaya|cuma-i bala|gorna d,bg.bl,bg-01,23.4244462821753,41.7225612283262,25.2179149681535,42.7584172195881
bgr,bulgaria,burgas,bourgas,bg.br,bg-02,27.308077813051,42.4909591338488,25.2179149681535,42.7584172195881
bgr,bulgaria,dobrich,tolbukhin,bg.do,bg-08,27.9373868827901,43.6508666720024,25.2179149681535,42.7584172195881
bgr,bulgaria,gabrovo,na,bg.gb,bg-07,25.247432102927,42.9318575937805,25.2179149681535,42.7584172195881
bgr,bulgaria,grad sofiya,na,bg.sg,na,23.4014144509478,42.6643334952598,25.2179149681535,42.7584172195881
bgr,bulgaria,haskovo,khaskovo,bg.kk,bg-26,25.942302613522,41.8489090866177,25.2179149681535,42.7584172195881
bgr,bulgaria,kardzhali,kurdjali|kârdžali|kirjali,bg.kz,bg-09,25.4417397251645,41.5268898266045,25.2179149681535,42.7584172195881
bgr,bulgaria,kyustendil,keustendil|kjustendil,bg.ky,bg-10,22.8704519654251,42.2553719489583,25.2179149681535,42.7584172195881
bgr,bulgaria,lovech,loveč,bg.lv,bg-11,24.5686690295194,43.0351714948202,25.2179149681535,42.7584172195881
bgr,bulgaria,montana,mikhaylovgrad|mihailovgrad,bg.mt,bg-12,23.1919146121762,43.4962376186772,25.2179149681535,42.7584172195881
bgr,bulgaria,pazardzhik,pazardjik|tatar pazardžik|bazarg,bg.pz,bg-13,24.1406907338941,42.1329659668969,25.2179149681535,42.7584172195881
bgr,bulgaria,pernik,na,bg.pn,bg-14,22.8536611352348,42.6137656761018,25.2179149681535,42.7584172195881
bgr,bulgaria,pleven,plevila|plevna|plyeven,bg.pv,bg-15,24.6106292568625,43.4863324718956,25.2179149681535,42.7584172195881
bgr,bulgaria,plovdiv,philippopolis,bg.pd,bg-16,24.8255765075979,42.2564257629518,25.2179149681535,42.7584172195881
bgr,bulgaria,razgrad,na,bg.rg,bg-17,26.5733535777918,43.6442515178029,25.2179149681535,42.7584172195881
bgr,bulgaria,ruse,russe|ruščuk|rustchuk,bg.rs,bg-18,26.0006330723418,43.6692928939579,25.2179149681535,42.7584172195881
bgr,bulgaria,shumen,kolarovgrad|šumla|šumen,bg.sh,bg-27,27.0041952301563,43.2959113281601,25.2179149681535,42.7584172195881
bgr,bulgaria,silistra,na,bg.si,bg-19,27.0450689923899,43.9463468388961,25.2179149681535,42.7584172195881
bgr,bulgaria,sliven,slivno,bg.sl,bg-20,26.2404994524109,42.6699869447975,25.2179149681535,42.7584172195881
bgr,bulgaria,smolyan,smoljan,bg.sm,bg-21,24.6684848253276,41.6289526070322,25.2179149681535,42.7584172195881
bgr,bulgaria,sofia,sofiya|sofija,bg.sf,bg-23,23.6099587558903,42.7068417415049,25.2179149681535,42.7584172195881
bgr,bulgaria,stara zagora,na,bg.sz,bg-24,25.5679298756035,42.4116300739349,25.2179149681535,42.7584172195881
bgr,bulgaria,targovishte,torgovishte|tâgovište,bg.tu,bg-25,26.3501671694947,43.254466015102,25.2179149681535,42.7584172195881
bgr,bulgaria,varna,stalin,bg.vn,bg-03,27.5949862128562,43.1858713777687,25.2179149681535,42.7584172195881
bgr,bulgaria,veliko tarnovo,veliko turnovo|gorna oryahovitsa,bg.vt,bg-04,25.6502907125475,43.1891108148176,25.2179149681535,42.7584172195881
bgr,bulgaria,vidin,na,bg.vd,bg-05,22.6860846214217,43.7967483463525,25.2179149681535,42.7584172195881
bgr,bulgaria,vratsa,vraca,bg.vr,bg-06,23.7588106336133,43.3945129379036,25.2179149681535,42.7584172195881
bgr,bulgaria,yambol,jambol|jamboli,bg.ya,bg-28,26.6293679662278,42.2952331986046,25.2179149681535,42.7584172195881
bhr,bahrain,capital,muhafazat al-'asimah,bh.ca,na,50.5799054060509,26.194405290747,50.5608408618199,26.0385934605992
bhr,bahrain,muharraq,muhafazat al-muharaq,bh.mu,na,50.6440728468674,26.2441833731869,50.5608408618199,26.0385934605992
bhr,bahrain,northern,al-muhafazah ash-shamaliyah,bh.no,na,50.4813454592862,26.153687410214,50.5608408618199,26.0385934605992
bhr,bahrain,southern,al-muhafazah al-janobiyah,bh.so,na,50.5801382781394,25.960234792101,50.5608408618199,26.0385934605992
bhs,bahamas,acklins,na,bs.ak,na,-73.9965887087291,22.4772892145692,-76.6090645107792,24.2499407514571
bhs,bahamas,berry islands,na,bs.br,na,-77.8270498380467,25.6178794213239,-76.6090645107792,24.2499407514571
bhs,bahamas,biminis,bimini,bs.bi,na,-79.4401565506807,25.0966400088064,-76.6090645107792,24.2499407514571
bhs,bahamas,black point,na,bs.bp,bs-bp,-76.364761837484,24.049704743534,-76.6090645107792,24.2499407514571
bhs,bahamas,cat island,ilha do gato|isla del gato,bs.ci,na,-75.5029225267379,24.3557394451473,-76.6090645107792,24.2499407514571
bhs,bahamas,central abaco,na,bs.cb,bs-co,-77.166936287181,26.4454810378764,-76.6090645107792,24.2499407514571
bhs,bahamas,central andros,na,bs.cn,na,-77.9325949203223,24.4205633398312,-76.6090645107792,24.2499407514571
bhs,bahamas,central eleuthera,na,bs.ce,na,-76.1630162919981,25.123217579052,-76.6090645107792,24.2499407514571
bhs,bahamas,city of freeport,na,bs.fp,bs-fp,-78.6452633711692,26.5201896903497,-76.6090645107792,24.2499407514571
bhs,bahamas,crooked island,na,bs.ck,na,-74.1632873176903,22.7644672505513,-76.6090645107792,24.2499407514571
bhs,bahamas,east grand bahama,na,bs.eb,bs-eg,-78.1413329602682,26.6718067492013,-76.6090645107792,24.2499407514571
bhs,bahamas,exuma,na,bs.em,na,-75.9598370909235,23.6608910302724,-76.6090645107792,24.2499407514571
bhs,bahamas,grand cay,na,bs.gc,na,-78.3203439281935,27.2220493312457,-76.6090645107792,24.2499407514571
bhs,bahamas,harbour island,na,bs.hb,bs-hi,-76.7711072006776,25.5437335330401,-76.6090645107792,24.2499407514571
bhs,bahamas,hope town,na,bs.ht,na,-77.3234955693898,26.7432960279906,-76.6090645107792,24.2499407514571
bhs,bahamas,inagua,inague,bs.in,na,-73.322331676423,21.1113528607483,-76.6090645107792,24.2499407514571
bhs,bahamas,long island,ilha longa|isla larga,bs.li,bs-li,-75.0779730271396,23.2222915668356,-76.6090645107792,24.2499407514571
bhs,bahamas,mangrove cay,na,bs.mc,na,-77.7695603667783,24.1503845067215,-76.6090645107792,24.2499407514571
bhs,bahamas,mayaguana,na,bs.mg,na,-72.9617463755937,22.3744575904406,-76.6090645107792,24.2499407514571
bhs,bahamas,moore's island,na,bs.mi,na,-77.560010919192,26.2911558098082,-76.6090645107792,24.2499407514571
bhs,bahamas,new providence,nova providência|nueva providenc,bs.nw,bs-np,-77.3948382646226,25.0350244315864,-76.6090645107792,24.2499407514571
bhs,bahamas,north abaco,na,bs.nb,na,-77.5285185005521,26.8056699081208,-76.6090645107792,24.2499407514571
bhs,bahamas,north andros,na,bs.nn,bs-ns,-78.0963528705239,24.7668849079046,-76.6090645107792,24.2499407514571
bhs,bahamas,north eleuthera,na,bs.ne,bs-ne,-76.621905762296,25.425950982436,-76.6090645107792,24.2499407514571
bhs,bahamas,ragged island,na,bs.ri,na,-75.7626326993716,22.3838339312881,-76.6090645107792,24.2499407514571
bhs,bahamas,rum cay,na,bs.rc,na,-74.884209052541,23.6926696238018,-76.6090645107792,24.2499407514571
bhs,bahamas,san salvador,são salvador|watling island,bs.ss,na,-74.493032183511,24.0367783624208,-76.6090645107792,24.2499407514571
bhs,bahamas,south abaco,na,bs.sb,na,-77.2437398379139,26.0467478452584,-76.6090645107792,24.2499407514571
bhs,bahamas,south andros,na,bs.sn,na,-77.6488282539492,23.9234718208775,-76.6090645107792,24.2499407514571
bhs,bahamas,south eleuthera,na,bs.se,bs-se,-76.2036847728398,24.811716081626,-76.6090645107792,24.2499407514571
bhs,bahamas,spanish wells,na,bs.sw,na,-76.8510119660571,25.510639673771,-76.6090645107792,24.2499407514571
bhs,bahamas,west grand bahama,na,bs.wb,bs-wg,-78.620422939423,26.6248124809687,-76.6090645107792,24.2499407514571
bih,bosnia and herzegovina,brčko,na,ba.br,na,18.717942449775,44.8351742376048,17.7950993359466,44.1726017051293
bih,bosnia and herzegovina,federacija bosna i hercegovina,federation of bosnia and herzego,ba.bf,na,17.5240909974383,44.1137440239621,17.7950993359466,44.1726017051293
bih,bosnia and herzegovina,repuplika srpska,serbian republic,ba.sr,na,18.0561607442694,44.2189446447082,17.7950993359466,44.1726017051293
blm,saint-barthélemy,au vent,na,na,na,-62.8171935095389,17.8992908731001,-62.8322006843949,17.904731996496
blm,saint-barthélemy,sous le vent,na,na,na,-62.8559445299103,17.9133377273821,-62.8322006843949,17.904731996496
blr,belarus,brest,брест|brestskaya voblasts'|brèst,by.br,na,25.4810714194279,52.390127822596,28.0379636699681,53.5339514148701
blr,belarus,gomel,гомель|homyel'skaya voblasts'|ho,by.ho,na,29.6570898672153,52.3035685822811,28.0379636699681,53.5339514148701
blr,belarus,grodno,гродно|hrodzenskaya voblasts',by.hr,na,25.1644743384911,53.7197754483292,28.0379636699681,53.5339514148701
blr,belarus,minsk,минск|минская область|minsk obla,by.mi,na,27.6918984900382,53.7532547040301,28.0379636699681,53.5339514148701
blr,belarus,minsk,минск|минская область|minsk obla,by.mi,na,27.5175242293288,53.936207707481,28.0379636699681,53.5339514148701
blr,belarus,mogilev,могилёв|mahiljow|mahilyowskaya v,by.ma,na,30.4391029180819,53.6108560926007,28.0379636699681,53.5339514148701
blr,belarus,vitebsk,витебск|vitsyebsk|vicebsk|vitebs,by.vi,na,28.951371832464,55.2193054731435,28.0379636699681,53.5339514148701
blz,belize,belize,na,bz.bz,bz-bz,-88.3805152251438,17.5610494398314,-88.6915748510725,17.2082812499652
blz,belize,cayo,na,bz.cy,bz-cy,-88.8902742830767,17.0096898196624,-88.6915748510725,17.2082812499652
blz,belize,corozal,na,bz.cz,bz-czl,-88.2868585128384,18.2190049064107,-88.6915748510725,17.2082812499652
blz,belize,orange walk,na,bz.ow,bz-ow,-88.806371065786,17.7733381794842,-88.6915748510725,17.2082812499652
blz,belize,stann creek,na,bz.sc,bz-sc,-88.4605973717971,16.8447296208154,-88.6915748510725,17.2082812499652
blz,belize,toledo,na,bz.to,bz-tol,-88.8717532856682,16.3126904192816,-88.6915748510725,17.2082812499652
bmu,bermuda,devonshire,na,bm.de,na,-64.7577512232226,32.3040184163084,-64.7672293582608,32.3094145469131
bmu,bermuda,hamilton,na,bm.ha,-,-64.7208781019834,32.3363536029103,-64.7672293582608,32.3094145469131
bmu,bermuda,hamilton municipality,na,bm.hc,na,-64.7862601583207,32.2934592550875,-64.7672293582608,32.3094145469131
bmu,bermuda,paget,na,bm.pa,na,-64.7782193857653,32.2831657405628,-64.7672293582608,32.3094145469131
bmu,bermuda,pembroke,na,bm.pe,na,-64.7997295917573,32.2968052493382,-64.7672293582608,32.3094145469131
bmu,bermuda,saint george's,saint georges,bm.sc,na,-64.6778576999409,32.367964650462,-64.7672293582608,32.3094145469131
bmu,bermuda,saint george municipality,saint georges|saint george's,bm.sg,na,-64.6877237150899,32.3456372926319,-64.7672293582608,32.3094145469131
bmu,bermuda,sandys,sandy's,bm.sa,na,-64.8663647495601,32.2904927628149,-64.7672293582608,32.3094145469131
bmu,bermuda,smiths,smith's,bm.sm,na,-64.7318518114487,32.3153559463831,-64.7672293582608,32.3094145469131
bmu,bermuda,southampton,na,bm.so,na,-64.8467556017302,32.2547144003619,-64.7672293582608,32.3094145469131
bmu,bermuda,warwick,na,bm.wa,na,-64.8084557720941,32.2665893940885,-64.7672293582608,32.3094145469131
bol,bolivia,beni,na,bo.eb,na,-65.2722464372291,-13.7812650605965,-64.6703863246662,-16.6901917893447
bol,bolivia,chuquisaca,na,bo.cq,bo-h,-64.279460172959,-20.0443033173197,-64.6703863246662,-16.6901917893447
bol,bolivia,cochabamba,na,bo.cb,bo-c,-65.6373042764492,-17.2343912009108,-64.6703863246662,-16.6901917893447
bol,bolivia,la paz,na,bo.lp,bo-l,-68.1263964227829,-15.2199468858068,-64.6703863246662,-16.6901917893447
bol,bolivia,oruro,na,bo.or,bo-o,-67.6887438749229,-18.6403538694446,-64.6703863246662,-16.6901917893447
bol,bolivia,pando,colonial territories|madre de di,bo.pa,bo-n,-67.3189503671483,-11.094793429751,-64.6703863246662,-16.6901917893447
bol,bolivia,potosí,na,bo.po,na,-66.7207202288792,-20.5440722935947,-64.6703863246662,-16.6901917893447
bol,bolivia,santa cruz,na,bo.sc,bo-s,-61.527064780403,-17.2070504564346,-64.6703863246662,-16.6901917893447
bol,bolivia,tarija,na,bo.tr,bo-t,-63.8781834445998,-21.5972462057663,-64.6703863246662,-16.6901917893447
bra,brazil,acre,na,br.ac,br-ac,-70.4783807046358,-9.21613940138374,-53.1872965549782,-10.6270293883904
bra,brazil,alagoas,na,br.al,br-al,-36.6247732797461,-9.51408285508211,-53.1872965549782,-10.6270293883904
bra,brazil,amapá,na,br.ap,na,-51.9621819560753,1.44052131429495,-53.1872965549782,-10.6270293883904
bra,brazil,amazonas,amazone,br.am,br-am,-64.6481572802635,-4.15787763556659,-53.1872965549782,-10.6270293883904
bra,brazil,bahia,ba¡a,br.ba,br-ba,-41.7221411483414,-12.4687375271149,-53.1872965549782,-10.6270293883904
bra,brazil,ceará,na,br.ce,na,-39.6163966588263,-5.09145616539361,-53.1872965549782,-10.6270293883904
bra,brazil,distrito federal,na,br.df,br-df,-47.7968326279229,-15.7811984533209,-53.1872965549782,-10.6270293883904
bra,brazil,espírito santo,espiritu santo,br.es,na,-40.6652075301607,-19.5709250592315,-53.1872965549782,-10.6270293883904
bra,brazil,goiás,goiáz|goyáz,br.go,na,-49.6095066213056,-16.0340409998698,-53.1872965549782,-10.6270293883904
bra,brazil,maranhão,são luíz de maranhão,br.ma,na,-45.285003615425,-5.06744408956545,-53.1872965549782,-10.6270293883904
bra,brazil,mato grosso,matto grosso,br.mt,br-mt,-55.9168423816638,-12.940388240724,-53.1872965549782,-10.6270293883904
bra,brazil,mato grosso do sul,na,br.ms,br-ms,-54.8483881448099,-20.3185468989,-53.1872965549782,-10.6270293883904
bra,brazil,minas gerais,minas|minas geraes,br.mg,br-mg,-44.6622144039047,-18.4464804079055,-53.1872965549782,-10.6270293883904
bra,brazil,pará,na,br.pa,na,-53.0705131624377,-3.97455338487599,-53.1872965549782,-10.6270293883904
bra,brazil,paraíba,parahyba,br.pb,na,-36.8324925754235,-7.12184978319687,-53.1872965549782,-10.6270293883904
bra,brazil,paraná,na,br.pr,na,-51.619585090531,-24.6354542918816,-53.1872965549782,-10.6270293883904
bra,brazil,pernambuco,pernambouc,br.pe,br-pe,-37.9975757739182,-8.32860435806627,-53.1872965549782,-10.6270293883904
bra,brazil,piauí,piauhy,br.pi,na,-42.9632458716448,-7.38440741138885,-53.1872965549782,-10.6270293883904
bra,brazil,rio de janeiro,na,br.rj,br-rj,-42.6576662414631,-22.1966758001859,-53.1872965549782,-10.6270293883904
bra,brazil,rio grande do norte,na,br.rn,br-rn,-36.6732707026977,-5.84006123405298,-53.1872965549782,-10.6270293883904
bra,brazil,rio grande do sul,na,br.rs,br-rs,-53.2454160359781,-29.7793601491912,-53.1872965549782,-10.6270293883904
bra,brazil,rondônia,guaporé,br.ro,na,-62.8472849467356,-10.9082060779192,-53.1872965549782,-10.6270293883904
bra,brazil,roraima,rio branco,br.rr,br-rr,-61.3977476259558,2.08412248646943,-53.1872965549782,-10.6270293883904
bra,brazil,santa catarina,santa catharina,br.sc,br-sc,-50.4774624795288,-27.2498542819112,-53.1872965549782,-10.6270293883904
bra,brazil,são paulo,na,br.sp,na,-48.7406213249773,-22.2642740628205,-53.1872965549782,-10.6270293883904
bra,brazil,sergipe,na,br.se,br-se,-37.4436383302323,-10.5832294046362,-53.1872965549782,-10.6270293883904
bra,brazil,tocantins,na,br.to,br-to,-48.3301099543682,-10.138849518458,-53.1872965549782,-10.6270293883904
brb,barbados,christ church,na,bb.cc,bb-01,-59.5306658929846,13.0826256588533,-59.5563741117741,13.1722492765148
brb,barbados,saint andrew,na,bb.an,bb-02,-59.5756674597334,13.2433109589995,-59.5563741117741,13.1722492765148
brb,barbados,saint george,na,bb.ge,bb-03,-59.5468064575708,13.1373162625549,-59.5563741117741,13.1722492765148
brb,barbados,saint james,na,bb.jm,bb-04,-59.6232559449991,13.1921314448271,-59.5563741117741,13.1722492765148
brb,barbados,saint john,na,bb.jn,bb-05,-59.5028481683337,13.1740056551989,-59.5563741117741,13.1722492765148
brb,barbados,saint joseph,na,bb.js,na,-59.5444150801314,13.2034895459155,-59.5563741117741,13.1722492765148
brb,barbados,saint lucy,na,bb.lu,bb-07,-59.6177869357802,13.3049750388467,-59.5563741117741,13.1722492765148
brb,barbados,saint michael,na,bb.mi,bb-08,-59.6004914132467,13.1172463426265,-59.5563741117741,13.1722492765148
brb,barbados,saint peter,na,bb.pe,bb-09,-59.6155132750869,13.2609899430937,-59.5563741117741,13.1722492765148
brb,barbados,saint philip,na,bb.ph,bb-10,-59.4644794957018,13.1302486344797,-59.5563741117741,13.1722492765148
brb,barbados,saint thomas,na,bb.th,bb-11,-59.5886669758889,13.1788256374521,-59.5563741117741,13.1722492765148
brn,brunei,belait,na,bn.be,bn-be,114.548220405461,4.37662900454515,114.756027619508,4.52814367007838
brn,brunei,brunei and muara,na,bn.bm,na,114.914509847267,4.90594780898349,114.756027619508,4.52814367007838
brn,brunei,temburong,na,bn.te,bn-te,115.185196285965,4.6125635146976,114.756027619508,4.52814367007838
brn,brunei,tutong,na,bn.tu,bn-tu,114.720216056447,4.6367328773716,114.756027619508,4.52814367007838
btn,bhutan,bumthang,na,bt.bu,bt-33,90.7433395351168,27.6990353658681,90.428746312173,27.3968551662823
btn,bhutan,chhukha,na,bt.ck,bt-12,89.5448245305261,26.9872317297025,90.428746312173,27.3968551662823
btn,bhutan,dagana,daga,bt.da,bt-22,89.8715695006522,26.9982128183343,90.428746312173,27.3968551662823
btn,bhutan,gasa,na,bt.ga,bt-ga,89.8930370097204,27.9988626615883,90.428746312173,27.3968551662823
btn,bhutan,haa,ha,bt.ha,na,89.1512848711527,27.3124014020048,90.428746312173,27.3968551662823
btn,bhutan,lhuentse,lhuntshi,bt.lh,bt-44,91.1292533946028,27.7686802913728,90.428746312173,27.3968551662823
btn,bhutan,monggar,mongar,bt.mo,bt-42,91.220460002172,27.2642986230692,90.428746312173,27.3968551662823
btn,bhutan,paro,na,bt.pr,bt-11,89.3667732602163,27.494577899467,90.428746312173,27.3968551662823
btn,bhutan,pema gatshel,pemagatsel|pemagatshel,bt.pm,bt-43,91.309184593953,26.9541966719944,90.428746312173,27.3968551662823
btn,bhutan,punakha,na,bt.pn,bt-23,89.8499394816318,27.6634128805518,90.428746312173,27.3968551662823
btn,bhutan,samdrup jongkhar,samdrupjongkhar,bt.sj,bt-45,91.7772239260119,26.9708863322873,90.428746312173,27.3968551662823
btn,bhutan,samtse,samchi,bt.sm,bt-14,89.0619019561638,27.0243772948695,90.428746312173,27.3968551662823
btn,bhutan,sarpang,geylegphug|sarbhang,bt.ge,bt-31,90.4192215685832,26.9637558429483,90.428746312173,27.3968551662823
btn,bhutan,thimphu,tashi chho dzong,bt.tm,bt-15,89.540433502823,27.5990741107244,90.428746312173,27.3968551662823
btn,bhutan,trashi yangtse,yangtse,bt.ty,na,91.5003213192187,27.6673215124833,90.428746312173,27.3968551662823
btn,bhutan,trashigang,tashigang,bt.ta,bt-41,91.7419504014613,27.2728559748241,90.428746312173,27.3968551662823
