virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,clade,collection.original,cluster.pb2,cluster.pb1,cluster.pa,cluster.ha,cluster.np,cluster.na,cluster.mp,cluster.ns,cluster.profile,profile.lab,cluster.genome,...1
H5N8,EPI_ISL_641377,A/chicken/Netherlands/20016978-001/2020,2020-02-11,2020.836,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / Edam-Volendam / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2201
H5N5,EPI_ISL_641378,A/greater white-fronted goose/Netherlands/20017403-004/2020,2020-07-11,2020.85,2020-11,anseriformes_wild,anseriformes,Anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,2344b,Europe / Netherlands / South Holland / Gemeente Rijswijk / NA,3,2,2,1,1,7,1,2,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,36,2206
H5N8,EPI_ISL_641394,A/chicken/Netherlands/20017639-001/2020,2020-10-11,2020.858,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,2344b,Europe / Netherlands / Provincie Friesland / Wons / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2195
H5N8,EPI_ISL_641395,A/chicken/Netherlands/20017694-004/2020,2020-11-11,2020.861,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / Gemeente Purmerend / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2201
H5N8,EPI_ISL_641518,A/duck/Netherlands/20017868-016020/2020,2020-11-13,2020.866,2020-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / Gemeente Voorst / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2196
H5N8,EPI_ISL_644121,A/turkey/Omsk/0001/2020,2020-08-13,2020.615,2020-08,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644122,A/goose/Omsk/0002/2020,2020-08-13,2020.615,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk region / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644123,A/turkey/Omsk/0003/2020,2020-08-13,2020.615,2020-08,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644124,A/duck/Omsk/0004/2020,2020-08-13,2020.615,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644125,A/goose/Omsk/0111/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,2,1,1,2,1,2,3_2_2_1_1_2_1_2,NA,1,2697
H5N8,EPI_ISL_644126,A/chicken/Omsk/0112/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,2,1,1,2,1,2,3_2_2_1_1_2_1_2,NA,1,2697
H5N8,EPI_ISL_644127,A/goose/Omsk/0113/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,2,1,1,2,1,2,3_2_2_1_1_2_1_2,NA,1,2697
H5N8,EPI_ISL_644128,A/goose/Omsk/0114/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644129,A/goose/Omsk/0115/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644130,A/goose/Omsk/01161/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644132,A/goose/Omsk/01171/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644134,A/chicken/Omsk/0118/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644135,A/chicken/Omsk/0119/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644136,A/goose/Omsk/011101/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644138,A/wild duck/Omsk/01111/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644139,A/goose/Omsk/0071/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644140,A/chicken/Omsk/0073/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644141,A/goose/Omsk/0074/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644142,A/duck/Omsk/0075/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644143,A/duck/Omsk/0076/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644144,A/duck/Omsk/0077/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644145,A/chicken/Chelyabinsk/401/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_644146,A/chicken/Chelyabinsk/402/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_644147,A/chicken/Chelyabinsk/403/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_644148,A/chicken/Chelyabinsk/404/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_644149,A/duck/Omsk/0004/2020,2020-08-13,2020.615,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644150,A/chicken/Omsk/0112/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,2,1,1,2,1,2,3_2_2_1_1_2_1_2,NA,1,2697
H5N8,EPI_ISL_644151,A/goose/Omsk/0114/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644152,A/goose/Omsk/01161/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644154,A/chicken/Omsk/0118/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644155,A/chicken/Omsk/0119/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644156,A/goose/Omsk/011101/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644158,A/chicken/Omsk/0073/2020,2020-08-17,2020.626,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644159,A/duck/Omsk/0076/2020,2020-08-17,2020.626,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2697
H5N8,EPI_ISL_644160,A/chicken/Chelyabinsk/403/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_644161,A/chicken/Chelyabinsk/404/2020,2020-06-08,2020.596,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2657
H5N8,EPI_ISL_647969,A/Turkey/Sweden/SVA201114SZ0001/20KN303106/2020,2020-11-13,2020.866,2020-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Tomelilla Kommun / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2926
H5N8,EPI_ISL_653918,A/greylag goose/Netherlands/20016414-001/2020,2020-10-26,2020.817,2020-10,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,2344b,Europe / Netherlands / Provincie Utrecht / Gemeente Woerden / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2203
H5N8,EPI_ISL_653919,A/greylag goose/Netherlands/20016494-001/2020,2020-10-27,2020.82,2020-10,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / Gemeente Naarden / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2201
H5N8,EPI_ISL_653920,A/chicken/Netherlands/20018496-006010/2020,2020-11-20,2020.885,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,2344b,Europe / Netherlands / Provincie Friesland / Witmarsum / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2195
H5N8,EPI_ISL_653921,A/chicken/Netherlands/20018523-001005/2020,2020-11-21,2020.888,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,2344b,Europe / Netherlands / Provincie Utrecht / Gemeente Oudewater / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2203
H5N5,EPI_ISL_660264,A/Gallus_gallus/Belgium/12168_002/2020,2020-11-18,2020.88,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,2344b,Europe / Belgium / Provincie West-Vlaanderen / Menen / NA,3,2,2,1,1,7,1,2,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,36,199
H5N8,EPI_ISL_666687,A/Madarin duck/Korea/K20-551-4/2020,2020-10-24,2020.811,2020-10,anseriformes_wild,anseriformes,Anatidae,aix galericulata,mandarin duck,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,2344b,Asia / Korea / Gyeonggi-do / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,1587
H5N8,EPI_ISL_666890,A/turkey/Croatia/104/2020,2020-11-17,2020.877,2020-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,koprivničko-križevačka,hr.kk,46.0941050136215,16.8104817428003,2344b,Europe / Croatia / Koprivnicko-Krizevacka Zupanija / Delovi / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,1140
H5N8,EPI_ISL_667810,A/chicken/France/20P016448/2020,2020-10-11,2020.858,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,france,fra,46.5103009447381,2.5780749353201,corse,fr.ce,42.1497137840693,9.10513916746533,2344b,Europe / France / Corsica / Departement de la Haute-Corse / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,938
H5N8,EPI_ISL_668456,A/Peregrine falcon/Sweden/SVA201117SZ0467/20KN003345/2020,2020-10-11,2020.858,2020-11,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Lunds Kommun / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2926
H5N8,EPI_ISL_668457,A/barnacle goose/Sweden/SVA201117SZ0468/KN003355/2020,2020-12-11,2020.863,2020-11,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,2344b,Europe / Sweden / Skane Lan / Lunds Kommun / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2926
H5N8,EPI_ISL_682297,A/environment/Kagoshima/KU-ngr-J2/2020(H5N8),2020-09-11,2020.855,2020-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,2344b,Asia / Japan / Kagoshima / NA / NA,6,1,5,2,1,3,1,2,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,1441
H5N8,EPI_ISL_684037,A/goose/Tatarstan/1730-2/2020,2020-09-10,2020.77,2020-10,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,tatarstan,ru.tt,55.3847196142087,50.9399477925889,2344b,Europe / Russia / Republic of Tatarstan / NA / NA,3,27,3,12,1,32,1,2,3_27_3_12_1_32_1_2,NA,13,2714
H5N8,EPI_ISL_693515,A/chicken/Netherlands/20019411-006010/2020,2020-04-12,2020.923,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,2344b,Europe / Netherlands / South Holland / Midden-Delfland / NA,3,2,3,1,1,2,1,2,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2206
