tipnames	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_710453.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-05	2020-12-05	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	135.871480614117	34.3169016713112
H5N8.2344b.EPI_ISL_718108.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_718109.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_718110.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_718111.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_718112.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.433742894646	33.2003954700371
H5N8.2344b.EPI_ISL_718113.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.433742894646	33.2003954700371
H5N8.2344b.EPI_ISL_718114.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.433742894646	33.2003954700371
H5N8.2344b.EPI_ISL_718115.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.433742894646	33.2003954700371
H5N8.2344b.EPI_ISL_718116.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-10	2020-12-10	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_718117.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-10	2020-12-10	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_718118.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-10	2020-12-10	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_718119.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-10	2020-12-10	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.826171708594	34.8921234580739
H5N8.2344b.EPI_ISL_718120.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	135.506030353599	33.9113994398813
H5N8.2344b.EPI_ISL_718121.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	135.506030353599	33.9113994398813
H5N8.2344b.EPI_ISL_718122.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	135.506030353599	33.9113994398813
H5N8.2344b.EPI_ISL_718123.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-09	2020-12-09	2020.94	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	135.506030353599	33.9113994398813
H5N8.2344b.EPI_ISL_732927.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_732928.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_732929.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_732930.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_732931.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.365333188149	33.4223902999559
H5N8.2344b.EPI_ISL_732932.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.365333188149	33.4223902999559
H5N8.2344b.EPI_ISL_732933.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.365333188149	33.4223902999559
H5N8.2344b.EPI_ISL_732934.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.365333188149	33.4223902999559
H5N8.2344b.EPI_ISL_732935.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732936.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732937.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732938.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732939.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732940.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732941.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732942.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-13	2020-12-13	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_732943.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-12	2020-12-12	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_732944.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-12	2020-12-12	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_732945.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-12	2020-12-12	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_732946.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-12	2020-12-12	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	136.13796072496	35.2154079352044
H5N8.2344b.EPI_ISL_4071019.anseriformes.japan.6_1_5_2_1_3_1_2.2020-11-05	2020-11-05	2020.84	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-wild	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_1041108.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041120.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041121.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041124.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041125.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041126.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041127.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041128.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041129.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041130.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041131.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-10	2021-02-10	2021.11	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041132.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-08	2021-02-08	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041133.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-08	2021-02-08	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041134.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-08	2021-02-08	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041135.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-08	2021-02-08	2021.1	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1041136.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041137.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041138.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041139.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041140.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041141.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041142.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041143.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041144.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041145.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041146.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041147.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041148.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041149.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041150.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041151.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041152.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041153.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041154.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041155.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041158.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-14	2021-02-14	2021.12	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041159.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-14	2021-02-14	2021.12	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041160.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-14	2021-02-14	2021.12	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041161.galliformes.japan.3_2_3_1_1_2_1_2.2021-02-14	2021-02-14	2021.12	2021-02	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041165.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041166.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1041167.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23	2021-01-23	2021.06	2021-01	2021	eastern asia	japan	37.3996665395305	137.574137168765	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	140.198261340312	35.5094511865639
